mesh_code,centroid_lat,centroid_lon,city_area_fraction,centroid_within_city,population,elderly_population,reported_elderly_population,elderly_ratio,HTKSYORI,HTKSAKI,GASSAN,disclosure_status,suppression_flag,aggregation_target_flag,aggregation_flag,primary_eligible_disclosure,nearest_station_name,nearest_station_distance_m,nearest_bus_stop_name,nearest_bus_stop_distance_m,nearest_public_transport_type,nearest_public_transport_name,nearest_public_transport_distance_m,nearest_medical_name,nearest_medical_distance_m,nearest_hospital_name,nearest_medical_access_class,nearest_hospital_distance_m,nearest_clinic_name,nearest_clinic_distance_m,elderly_population_percentile,elderly_ratio_percentile,transport_distance_percentile,medical_distance_percentile,exploratory_score_a,exploratory_score_b,exploratory_score_c,rank_a_unfiltered,rank_b_unfiltered,rank_c_unfiltered,pareto_frontier,eligibility_population_threshold,eligibility_elderly_threshold,primary_eligible,rank
533501791,35.39375,135.24062500000002,0.00013137984273234806,False,1,,,,2,533501782,,suppressed_source,True,False,False,False,四所駅,7370.03639696137,薬師口,3676.79365084442,bus_stop,薬師口,3676.79365084442,ライフ・ステージ舞夢診療所,3726.256510174137,舞鶴赤十字病院,likely_public,10436.296851428373,ライフ・ステージ舞夢診療所,3726.256510174137,,,,,,,,,,,,False,False,False,
533501883,35.406250000000014,135.22812499999998,1.0,True,4,,,,2,533501981,,suppressed_source,True,False,False,False,四所駅,7190.637510074996,由良川橋,2386.078571372837,bus_stop,由良川橋,2386.078571372837,ライフ・ステージ舞夢診療所,1962.2862500137915,舞鶴赤十字病院,likely_public,10784.953589676905,ライフ・ステージ舞夢診療所,1962.2862500137915,,,,,,,,,,,,False,False,False,
533501891,35.40208333333334,135.24062500000002,1.0,True,5,,,,2,533501981,,suppressed_source,True,False,False,False,四所駅,6665.374445934972,薬師口,2753.1724361914376,bus_stop,薬師口,2753.1724361914376,ライフ・ステージ舞夢診療所,2981.9723947060334,舞鶴赤十字病院,likely_public,9964.667080275827,ライフ・ステージ舞夢診療所,2981.9723947060334,,,,,,,,,,,,False,False,False,
533501963,35.41458333333334,135.203125,0.2291842650801626,False,31,,19.0,,1,,533501961;533501964,aggregation_destination,False,True,True,False,四所駅,8675.82815082577,地頭,1667.6222089754272,bus_stop,地頭,1667.6222089754272,ライフ・ステージ舞夢診療所,1668.175838516086,舞鶴赤十字病院,likely_public,12623.879034619742,ライフ・ステージ舞夢診療所,1668.175838516086,,,,,,,,,,,,True,False,False,
533501964,35.41458333333334,135.20937499999997,0.756350748277713,True,2,,,,2,533501963,,suppressed_source,True,False,False,False,四所駅,8159.702187232033,地頭,1344.4584339117032,bus_stop,地頭,1344.4584339117032,ライフ・ステージ舞夢診療所,1214.9661736875491,舞鶴赤十字病院,likely_public,12077.637592814575,ライフ・ステージ舞夢診療所,1214.9661736875491,,,,,,,,,,,,False,False,False,
533501981,35.41041666666668,135.22812499999998,1.0,True,20,,23.0,,1,,533501883;533501891,aggregation_destination,False,True,True,False,四所駅,6915.777519198917,由良川橋,1955.4403068421625,bus_stop,由良川橋,1955.4403068421625,ライフ・ステージ舞夢診療所,1556.5201635136941,舞鶴赤十字病院,likely_public,10609.980777499548,ライフ・ステージ舞夢診療所,1556.5201635136941,,,,,,,,,,,,True,False,False,
533501982,35.41041666666668,135.234375,1.0,True,17,,14.0,,1,,533501983,aggregation_destination,False,True,True,False,四所駅,6458.724574456352,薬師口,1957.7188003391302,bus_stop,薬師口,1957.7188003391302,ライフ・ステージ舞夢診療所,1921.8740702255423,舞鶴赤十字病院,likely_public,10082.406067384556,ライフ・ステージ舞夢診療所,1921.8740702255423,,,,,,,,,,,,False,False,False,
533501983,35.41458333333334,135.22812499999998,1.0,True,8,,,,2,533501982,,suppressed_source,True,False,False,False,四所駅,6661.686105710835,由良川橋,1543.2112490700067,bus_stop,由良川橋,1543.2112490700067,ライフ・ステージ舞夢診療所,1192.6111574403774,舞鶴赤十字病院,likely_public,10452.536984701715,ライフ・ステージ舞夢診療所,1192.6111574403774,,,,,,,,,,,,False,False,False,
533502544,35.38125000000001,135.309375,0.023732441336712522,False,9,,16.0,,1,,533502632,aggregation_destination,False,True,True,False,真倉駅,3228.1492105999223,真倉,1609.112707600893,bus_stop,真倉,1609.112707600893,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,4613.7420532171445,舞鶴赤十字病院,likely_public,7486.545656255215,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,4613.7420532171445,,,,,,,,,,,,False,False,False,
533502653,35.389583333333334,135.315625,1.0,True,9,,,,2,533502751,,suppressed_source,True,False,False,False,真倉駅,2146.790584923304,真倉,525.6842383939857,bus_stop,真倉,525.6842383939857,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,3552.963857466917,舞鶴赤十字病院,likely_public,6428.619474285313,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,3552.963857466917,,,,,,,,,,,,False,False,False,
533502751,35.39375,135.315625,0.9999999999999998,True,42,,27.0,,1,,533502653,aggregation_destination,False,True,True,False,真倉駅,1742.3602532186392,真倉,318.4770136854252,bus_stop,真倉,318.4770136854252,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,3245.121461255482,舞鶴赤十字病院,likely_public,5989.913747454286,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,3245.121461255482,,,,,,,,,,,,True,False,False,
533502752,35.39375,135.32187499999998,1.0000000000000002,True,44,19.0,19.0,0.4318181818181818,0,,,unaffected,False,False,False,True,真倉駅,1515.3552737971743,真倉,255.53663248442385,bus_stop,真倉,255.53663248442385,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,2824.9608918122685,市立舞鶴市民病院,likely_public,5826.066596082572,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,2824.9608918122685,0.3986013986013986,0.583916083916084,0.25874125874125875,0.8251748251748252,0.10313462761015209,0.3289158394053499,0.08510409830767796,200,58,136,False,True,True,True,117
533502754,35.397916666666674,135.32187499999998,1.0,True,20,5.0,5.0,0.25,0,,,unaffected,False,False,False,True,真倉駅,1072.7599897578314,真倉,563.6928077576123,bus_stop,真倉,563.6928077576123,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,2512.9982753768727,市立舞鶴市民病院,likely_public,5381.416475160004,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,2512.9982753768727,0.06468531468531469,0.1451048951048951,0.5454545454545454,0.7657342657342657,0.035282898919262555,0.049531761944349356,0.02701732469691783,256,249,213,False,True,False,False,
533502852,35.40208333333334,135.32187499999998,1.0,True,57,29.0,29.0,0.5087719298245614,0,,,unaffected,False,False,False,True,真倉駅,657.7923801420189,真倉駅前,543.5481918283396,bus_stop,真倉駅前,543.5481918283396,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,2253.2819758396276,舞鶴赤十字病院,likely_public,4936.289436700401,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,2253.2819758396276,0.5332167832167832,0.7482517482517482,0.5244755244755245,0.7342657342657343,0.27965915203677444,0.3915228128514842,0.2053441326144148,90,40,46,False,True,True,True,44
533502854,35.406250000000014,135.32187499999998,1.0,True,45,25.0,25.0,0.5555555555555556,0,,,unaffected,False,False,False,True,真倉駅,376.7398903575668,真倉駅前,320.60100605264955,bus_stop,真倉駅前,320.60100605264955,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,2065.6144151335866,舞鶴赤十字病院,likely_public,4494.558648964165,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,2065.6144151335866,0.48426573426573427,0.8164335664335665,0.34965034965034963,0.7132867132867133,0.1693236833096973,0.3454203139517825,0.1207763335495743,158,48,98,False,True,True,True,87
533502863,35.406250000000014,135.328125,1.0,True,11,7.0,7.0,0.6363636363636364,0,,,unaffected,False,False,False,True,真倉駅,216.93730570746249,真倉駅前,248.93524375323082,station,真倉駅,216.93730570746249,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,1536.633409137068,市立舞鶴市民病院,likely_public,4342.722856179072,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,1536.633409137068,0.12062937062937062,0.9143356643356644,0.22377622377622378,0.6293706293706294,0.026993985035943076,0.0759205829135899,0.016989221351292844,262,225,239,False,False,False,False,
533502872,35.40208333333334,135.346875,1.0,True,18,6.0,6.0,0.3333333333333333,0,,,unaffected,False,False,False,True,真倉駅,1980.038162577306,真倉駅前,1999.8953525826378,station,真倉駅,1980.038162577306,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,1149.7541394308905,市立舞鶴市民病院,likely_public,4754.598052156729,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,1149.7541394308905,0.09090909090909091,0.3531468531468531,0.8741258741258742,0.513986013986014,0.07946598855689765,0.04672600127145581,0.04084440670581802,220,252,190,False,False,False,False,
533502873,35.406250000000014,135.340625,1.0,True,50,26.0,26.0,0.52,0,,,unaffected,False,False,False,True,真倉駅,1338.2467363954568,真倉駅前,1383.453575167155,station,真倉駅,1338.2467363954568,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,695.4633931093729,市立舞鶴市民病院,likely_public,4237.994830445716,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,695.4633931093729,0.5,0.756993006993007,0.7832167832167832,0.3146853146853147,0.3916083916083916,0.15734265734265734,0.12323340994669667,45,154,92,False,True,True,True,83
533502874,35.406250000000014,135.346875,1.0,True,95,47.0,47.0,0.49473684210526314,0,,,unaffected,False,False,False,True,真倉駅,1905.1547830477728,真倉駅前,1951.08478037989,station,真倉駅,1905.1547830477728,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,715.2718565604349,市立舞鶴市民病院,likely_public,4298.560614955461,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,715.2718565604349,0.6083916083916084,0.7027972027972028,0.8636363636363636,0.3321678321678322,0.5254291163382073,0.2020881216685413,0.17453065053192202,9,128,59,False,True,True,True,54
533502883,35.406250000000014,135.35312499999998,1.0,True,54,17.0,17.0,0.3148148148148148,0,,,unaffected,False,False,False,True,真倉駅,2472.417667749318,真倉駅前,2518.7400364061305,station,真倉駅,2472.417667749318,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,1088.1376157078691,市立舞鶴市民病院,likely_public,4431.576887808186,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,1088.1376157078691,0.3811188811188811,0.29895104895104896,0.916083916083916,0.479020979020979,0.34913687710890506,0.18256393955694653,0.16724388868503495,57,137,66,False,True,True,True,60
533502903,35.41458333333334,135.253125,1.0,True,48,24.0,24.0,0.5,0,,,unaffected,False,False,False,True,四所駅,4877.8018045406625,加佐分室前,1649.5360847941731,bus_stop,加佐分室前,1649.5360847941731,ライフ・ステージ舞夢診療所,3220.4937181374457,舞鶴赤十字病院,likely_public,8334.014605519125,ライフ・ステージ舞夢診療所,3220.4937181374457,0.46503496503496505,0.7202797202797203,0.8286713286713286,0.8636363636363636,0.38536114235414937,0.4016211061665607,0.33281189566949265,48,34,14,False,True,True,True,14
533502904,35.41458333333334,135.25937499999998,1.0000000000000002,True,14,5.0,5.0,0.35714285714285715,0,,,unaffected,False,False,False,True,四所駅,4500.788726869699,加佐分室前,1900.832433862319,bus_stop,加佐分室前,1900.832433862319,ライフ・ステージ舞夢診療所,3770.9121506546408,舞鶴赤十字病院,likely_public,7817.693463768712,ライフ・ステージ舞夢診療所,3770.9121506546408,0.06468531468531469,0.4353146853146853,0.8601398601398601,0.9055944055944056,0.05563841752652941,0.05857865910313463,0.050385839648150764,239,239,177,False,False,False,False,
533502943,35.41458333333334,135.30312500000002,1.0,True,39,29.0,29.0,0.7435897435897436,0,,,unaffected,False,False,False,True,真倉駅,2234.7022517557107,真倉駅前,2233.571331621769,bus_stop,真倉駅前,2233.571331621769,医療法人荒木クリニック,2565.255555909651,舞鶴赤十字病院,likely_public,4558.184329896581,医療法人荒木クリニック,2565.255555909651,0.5332167832167832,0.9615384615384616,0.8986013986013986,0.7797202797202797,0.4791493471563402,0.4157599393613379,0.37360246299253097,22,31,10,False,True,True,True,10
533502961,35.41041666666668,135.328125,1.0,True,2,,,,2,533502964,,suppressed_source,True,False,False,False,真倉駅,428.5730742110611,真倉駅前,544.6809262631665,station,真倉駅,428.5730742110611,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,1406.4809588570154,市立舞鶴市民病院,likely_public,3893.326971202966,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,1406.4809588570154,,,,,,,,,,,,False,False,False,
533502964,35.41458333333334,135.33437499999997,1.0,True,15,,10.0,,1,,533502961,aggregation_destination,False,True,True,False,真倉駅,1138.9710988875574,京田,1002.852789846176,bus_stop,京田,1002.852789846176,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,872.6969253910595,市立舞鶴市民病院,likely_public,3333.5807549092533,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,872.6969253910595,,,,,,,,,,,,False,False,False,
533502971,35.41041666666668,135.340625,1.0,True,44,22.0,22.0,0.5,0,,,unaffected,False,False,False,True,真倉駅,1388.3182008333997,真倉駅前,1465.7955631722048,station,真倉駅,1388.3182008333997,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,317.3532268932559,市立舞鶴市民病院,likely_public,3776.1628400024974,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,317.3532268932559,0.43356643356643354,0.7202797202797203,0.7937062937062938,0.13636363636363635,0.34412440706147,0.05912269548633184,0.04692605550838227,58,238,182,False,True,True,True,147
533502973,35.41458333333334,135.340625,1.0,True,95,48.0,48.0,0.5052631578947369,0,,,unaffected,False,False,False,True,真倉駅,1578.390477089467,京田,1353.016714919805,bus_stop,京田,1353.016714919805,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,380.9480538792145,市立舞鶴市民病院,likely_public,3314.4492767864895,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,380.9480538792145,0.6153846153846154,0.7447552447552448,0.7867132867132867,0.15734265734265734,0.48413125336202256,0.09682625067240452,0.07617449790661195,20,211,147,False,True,True,True,126
533502981,35.41041666666668,135.35312499999998,0.9999999999999998,True,60,23.0,23.0,0.38333333333333336,0,,,unaffected,False,False,False,True,真倉駅,2499.8299038483315,京田,2541.513980692251,station,真倉駅,2499.8299038483315,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,895.0149706943404,市立舞鶴市民病院,likely_public,3992.1922656300385,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,895.0149706943404,0.4493006993006993,0.4755244755244755,0.9230769230769231,0.4160839160839161,0.4147391070467994,0.186946794464277,0.17256627181317877,37,133,60,False,True,True,True,55
533502982,35.41041666666668,135.359375,1.0,True,134,101.0,101.0,0.753731343283582,0,,,unaffected,False,False,False,True,真倉駅,3062.1471550244173,京田,3036.0128312650872,bus_stop,京田,3036.0128312650872,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,1455.2998050380395,市立舞鶴市民病院,likely_public,4212.242291392144,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,1455.2998050380395,0.7307692307692307,0.965034965034965,0.9440559440559441,0.6083916083916084,0.6898870360408822,0.44459386767079073,0.41972148346543187,1,24,4,True,True,True,True,4
533502984,35.41458333333334,135.359375,0.9999999999999998,True,64,31.0,31.0,0.484375,0,,,unaffected,False,False,False,True,真倉駅,3152.8161066387884,京田,2858.5795221621497,bus_stop,京田,2858.5795221621497,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,1470.442764048323,市立舞鶴市民病院,likely_public,3803.811525179407,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,1470.442764048323,0.548951048951049,0.6853146853146853,0.9300699300699301,0.6153846153846154,0.5105628637097169,0.33781603012372247,0.314192531513672,11,51,17,True,True,True,True,17
533502993,35.41458333333334,135.36562500000002,1.0000000000000002,True,12,4.0,4.0,0.3333333333333333,0,,,unaffected,False,False,False,True,真倉駅,3702.990419823615,京田,3402.0208968242764,bus_stop,京田,3402.0208968242764,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,2030.6145497251766,市立舞鶴市民病院,likely_public,4113.202588202231,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,2030.6145497251766,0.043706293706293704,0.3531468531468531,0.9615384615384616,0.7027972027972028,0.04202528240989779,0.030716660961416207,0.02953525092443866,248,263,211,False,False,False,False,
533503811,35.40208333333334,135.390625,1.0,True,2,,,,2,533503813,,suppressed_source,True,False,False,False,真倉駅,5902.516135869853,常口,5536.079827751386,bus_stop,常口,5536.079827751386,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,4423.1183913647155,市立舞鶴市民病院,likely_public,6653.174378474342,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,4423.1183913647155,,,,,,,,,,,,False,False,False,
533503813,35.406250000000014,135.390625,0.9999999999999998,True,34,,21.0,,1,,533503811,aggregation_destination,False,True,True,False,真倉駅,5877.684140461522,常口,5084.725830965503,bus_stop,常口,5084.725830965503,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,4330.441241348876,京都府立舞鶴こども療育センター,likely_public,6293.837509214465,特別養護老人ﾎｰﾑｸﾞﾚｲｽｳﾞｨﾙまいづる診療所,4330.441241348876,,,,,,,,,,,,True,False,False,
533511061,35.41875,135.203125,0.2967732393953833,False,20,,12.0,,1,,533511042,aggregation_destination,False,True,True,False,四所駅,8499.75574028407,地頭,1367.6334949417558,bus_stop,地頭,1367.6334949417558,ライフ・ステージ舞夢診療所,1486.500652137352,舞鶴赤十字病院,likely_public,12508.83439171364,ライフ・ステージ舞夢診療所,1486.500652137352,,,,,,,,,,,,True,False,False,
533511062,35.41875,135.20937499999997,1.0,True,23,,18.0,,1,,533511063,aggregation_destination,False,True,True,False,四所駅,7972.267165840957,地頭,947.1415210279922,bus_stop,地頭,947.1415210279922,ライフ・ステージ舞夢診療所,950.3074338092649,舞鶴赤十字病院,likely_public,11957.36774622003,ライフ・ステージ舞夢診療所,950.3074338092649,,,,,,,,,,,,True,False,False,
533511063,35.42291666666668,135.203125,0.2385405127164825,False,8,,,,2,533511062,,suppressed_source,True,False,False,False,四所駅,8345.602235087505,地頭,1177.8204563071738,bus_stop,地頭,1177.8204563071738,ライフ・ステージ舞夢診療所,1436.6418700852419,舞鶴赤十字病院,likely_public,12409.952705160023,ライフ・ステージ舞夢診療所,1436.6418700852419,,,,,,,,,,,,False,False,False,
533511064,35.42291666666668,135.20937499999997,1.0,True,13,7.0,7.0,0.5384615384615384,0,,,unaffected,False,False,False,True,四所駅,7807.734808349865,地頭,643.4029232042492,bus_stop,地頭,643.4029232042492,ライフ・ステージ舞夢診療所,870.2915165649769,舞鶴赤十字病院,likely_public,11853.916188330213,ライフ・ステージ舞夢診療所,870.2915165649769,0.12062937062937062,0.7867132867132867,0.6188811188811189,0.4090909090909091,0.07465523986503007,0.04934837889383344,0.030540779944785032,224,250,210,False,False,False,False,
533511071,35.41875,135.215625,1.0000000000000002,True,2,,,,2,533511074,,suppressed_source,True,False,False,False,四所駅,7450.663649647536,地頭,753.6829535125564,bus_stop,地頭,753.6829535125564,ライフ・ステージ舞夢診療所,490.73009804151866,舞鶴赤十字病院,likely_public,11407.476192582582,ライフ・ステージ舞夢診療所,490.73009804151866,,,,,,,,,,,,False,False,False,
533511072,35.41875,135.221875,1.0000000000000002,True,3,,,,2,533511074,,suppressed_source,True,False,False,False,四所駅,6936.272835627767,由良川橋,893.3256511698372,bus_stop,由良川橋,893.3256511698372,ライフ・ステージ舞夢診療所,472.0992311327451,舞鶴赤十字病院,likely_public,10859.398917724015,ライフ・ステージ舞夢診療所,472.0992311327451,,,,,,,,,,,,False,False,False,
533511073,35.42291666666668,135.215625,1.0,True,12,4.0,4.0,0.3333333333333333,0,,,unaffected,False,False,False,True,四所駅,7274.37177724848,地頭,291.45442578936553,bus_stop,地頭,291.45442578936553,ライフ・ステージ舞夢診療所,308.5018373549555,舞鶴赤十字病院,likely_public,11299.020433179736,ライフ・ステージ舞夢診療所,308.5018373549555,0.043706293706293704,0.3531468531468531,0.32167832167832167,0.12937062937062938,0.014059367206220351,0.005654310724240794,0.001818869184021514,269,279,274,False,False,False,False,
533511074,35.42291666666668,135.221875,1.0,True,95,,75.0,,1,,533511071;533511072,aggregation_destination,False,True,True,False,四所駅,6746.581389918541,由良川橋,458.88218857499686,bus_stop,由良川橋,458.88218857499686,ライフ・ステージ舞夢診療所,277.91384781740135,舞鶴赤十字病院,likely_public,10745.442076058816,ライフ・ステージ舞夢診療所,277.91384781740135,,,,,,,,,,,,True,False,False,
533511084,35.42291666666668,135.234375,1.0,True,34,20.0,20.0,0.5882352941176471,0,,,unaffected,False,False,False,True,四所駅,5713.881817286034,岡田由里,785.9365165930571,bus_stop,岡田由里,785.9365165930571,ライフ・ステージ舞夢診療所,1405.077894611365,舞鶴赤十字病院,likely_public,9643.144177186401,ライフ・ステージ舞夢診療所,1405.077894611365,0.41083916083916083,0.8583916083916084,0.6608391608391608,0.5944055944055944,0.27149860628881606,0.244205095603697,0.16138029045139415,96,99,70,False,True,True,True,64
533511091,35.41875,135.24062500000002,1.0,True,4,,,,2,533511093,,suppressed_source,True,False,False,False,四所駅,5456.667426848621,薬師口,911.4547119829189,bus_stop,薬師口,911.4547119829189,ライフ・ステージ舞夢診療所,2008.7365743882535,舞鶴赤十字病院,likely_public,9229.279128076952,ライフ・ステージ舞夢診療所,2008.7365743882535,,,,,,,,,,,,False,False,False,
533511093,35.42291666666668,135.24062500000002,1.0,True,21,,16.0,,1,,533511091,aggregation_destination,False,True,True,False,四所駅,5213.506579769184,薬師口,460.3146557945977,bus_stop,薬師口,460.3146557945977,ライフ・ステージ舞夢診療所,1972.1017134112785,舞鶴赤十字病院,likely_public,9095.013320332087,ライフ・ステージ舞夢診療所,1972.1017134112785,,,,,,,,,,,,True,False,False,
533511094,35.42291666666668,135.246875,1.0,True,17,5.0,5.0,0.29411764705882354,0,,,unaffected,False,False,False,True,四所駅,4728.314963780272,薬師口,611.6870369213183,bus_stop,薬師口,611.6870369213183,ライフ・ステージ舞夢診療所,2539.3730615552768,舞鶴赤十字病院,likely_public,8549.41086451209,ライフ・ステージ舞夢診療所,2539.3730615552768,0.06468531468531469,0.22377622377622378,0.5909090909090909,0.7692307692307693,0.03822314049586777,0.04975793437331899,0.029402415766052136,254,248,212,False,False,False,False,
533511162,35.42708333333334,135.20937499999997,1.0,True,2,,,,2,533511164,,suppressed_source,True,False,False,False,四所駅,7667.579662735967,地頭,598.531653865407,bus_stop,地頭,598.531653865407,ライフ・ステージ舞夢診療所,1019.3689206296535,舞鶴赤十字病院,likely_public,11767.726519873779,ライフ・ステージ舞夢診療所,1019.3689206296535,,,,,,,,,,,,False,False,False,
533511164,35.431250000000006,135.20937499999997,1.0,True,25,,12.0,,1,,533511162,aggregation_destination,False,True,True,False,四所駅,7553.158927388714,地頭,854.3397428128432,bus_stop,地頭,854.3397428128432,ライフ・ステージ舞夢診療所,1322.1959440345186,舞鶴赤十字病院,likely_public,11699.18029763002,ライフ・ステージ舞夢診療所,1322.1959440345186,,,,,,,,,,,,True,False,False,
533511171,35.42708333333334,135.215625,1.0,True,44,22.0,22.0,0.5,0,,,unaffected,False,False,False,True,四所駅,7123.759981558609,地頭,170.98392573420148,bus_stop,地頭,170.98392573420148,ライフ・ステージ舞夢診療所,613.9323104201528,舞鶴赤十字病院,likely_public,11208.594243695501,ライフ・ステージ舞夢診療所,613.9323104201528,0.43356643356643354,0.7202797202797203,0.15734265734265734,0.24475524475524477,0.06821849479192137,0.106117658565211,0.016696834389631106,228,204,240,False,True,True,True,188
533511172,35.42708333333334,135.221875,1.0,True,20,7.0,7.0,0.35,0,,,unaffected,False,False,False,True,四所駅,6583.936152024254,地頭下,130.23302690053833,bus_stop,地頭下,130.23302690053833,ライフ・ステージ舞夢診療所,599.1462670068604,舞鶴赤十字病院,likely_public,10650.346384565908,ライフ・ステージ舞夢診療所,599.1462670068604,0.12062937062937062,0.41083916083916083,0.08041958041958042,0.23776223776223776,0.009700963372292043,0.02868110910068952,0.0023065227598456604,273,265,271,False,True,False,False,
533511173,35.431250000000006,135.215625,1.0,True,20,8.0,8.0,0.4,0,,,unaffected,False,False,False,True,四所駅,7000.486001854369,由良川橋,627.2799012599788,bus_stop,由良川橋,627.2799012599788,ライフ・ステージ舞夢診療所,1042.130222984292,舞鶴赤十字病院,likely_public,11136.636856518935,ライフ・ステージ舞夢診療所,1042.130222984292,0.15734265734265734,0.506993006993007,0.6048951048951049,0.46853146853146854,0.09517580321776126,0.0737199863073989,0.04459285885027975,208,228,183,False,True,False,False,
533511181,35.42708333333334,135.22812499999998,0.9999999999999998,True,4,,,,2,533511183,,suppressed_source,True,False,False,False,四所駅,6049.177867769614,岡田由里,402.9454274965124,bus_stop,岡田由里,402.9454274965124,ライフ・ステージ舞夢診療所,992.623383424479,舞鶴赤十字病院,likely_public,10093.12959672192,ライフ・ステージ舞夢診療所,992.623383424479,,,,,,,,,,,,False,False,False,
533511183,35.431250000000006,135.22812499999998,1.0,True,29,,18.0,,1,,533511181,aggregation_destination,False,True,True,False,四所駅,5903.569552802834,岡田由里,349.2788681152102,bus_stop,岡田由里,349.2788681152102,ライフ・ステージ舞夢診療所,1301.6877356916157,舞鶴赤十字病院,likely_public,10013.220648745493,ライフ・ステージ舞夢診療所,1301.6877356916157,,,,,,,,,,,,True,False,False,
533511184,35.431250000000006,135.234375,1.0,True,17,10.0,10.0,0.5882352941176471,0,,,unaffected,False,False,False,True,四所駅,5361.0506726190515,岡田由里,331.02655075035744,bus_stop,岡田由里,331.02655075035744,ライフ・ステージ舞夢診療所,1721.891232640755,舞鶴赤十字病院,likely_public,9452.546233593986,ライフ・ステージ舞夢診療所,1721.891232640755,0.22727272727272727,0.8583916083916084,0.35664335664335667,0.6713286713286714,0.0810553083280356,0.15257469802924348,0.054414752443995934,217,159,170,False,False,True,False,
533511191,35.42708333333334,135.24062500000002,1.0,True,23,9.0,9.0,0.391304347826087,0,,,unaffected,False,False,False,True,四所駅,5001.3454544149745,薬師口,142.85679209386706,bus_stop,薬師口,142.85679209386706,ライフ・ステージ舞夢診療所,2042.2360682862554,舞鶴赤十字病院,likely_public,8982.556007984518,ライフ・ステージ舞夢診療所,2042.2360682862554,0.19230769230769232,0.49125874125874125,0.11188811188811189,0.7062937062937062,0.021516944593867673,0.13582571274878968,0.015197282545319124,265,176,242,False,True,False,False,
