mesh_code,transport_terrain_elderly_weight_coverage,transport_weighted_mean_ascent_m,transport_weighted_median_ascent_m,transport_weighted_p90_ascent_m,transport_weighted_mean_descent_m,transport_weighted_mean_maximum_grade_percent,medical_terrain_elderly_weight_coverage,medical_weighted_mean_ascent_m,medical_weighted_median_ascent_m,medical_weighted_p90_ascent_m,medical_weighted_mean_descent_m,medical_weighted_mean_maximum_grade_percent,terrain_metric_status
533903381,1.0,1.4979668684190888,0.3805157091269393,5.596945949124425,3.489448759362532,8.986171660009283,1.0,10.337561686039697,8.406151099367548,25.155227650534627,1.2050714111956025,10.92329101067143,available
533903382,1.0,3.7033141830437835,1.0205516718461567,12.571981164206285,3.8530244759297494,12.650665045542505,1.0,33.64721620476839,35.267895465196915,44.00130123655778,1.9629164037478408,20.68604199928224,available
533903383,1.0,4.174186523467824,1.7890430544745897,14.490728808586326,3.9082642917989183,10.366458714635272,1.0,6.366371337337195,5.345280091501579,15.427574259179025,3.352735085150438,12.353638264410003,available
533903384,1.0,10.178967747712365,1.00902161697676,39.49104944590093,4.469086775400195,10.967692491444025,1.0,24.299692672910084,36.771900522333496,43.389447608281436,2.9390827346510155,16.18794795885312,available
533903391,0.972227815103286,7.6304265286079715,0.18058327003323882,20.6097632584935,3.338863563311865,5.448795284052137,0.6193153078398245,2.5722339023366447,2.2935585064208865,2.4172595514504707,31.105462707368915,23.33651910283609,partial
533903441,1.0,2.5725457766163973,1.1063493187509152,5.852962863967576,1.195454629570332,4.904455490601614,1.0,5.4818510281724,5.282952796560558,6.523626557217433,10.365278254755102,9.166884462716364,available
533903442,1.0,3.332643977923707,4.505191417171886,6.554839317316542,2.876807953991861,5.187464443887228,1.0,1.2742620571370769,0.6245265662927508,3.790792249807801,2.8581247536381444,4.128641203006075,available
533903443,0.9932792062961945,6.6543408037011815,6.6405106160198955,9.913354840199858,1.7531185537993093,6.14144309137386,0.9932792062961945,6.756176204702353,6.569965976912876,8.738675460643393,7.562140086133359,9.161440527979897,partial
533903444,0.9794615167849475,2.5457404602003875,2.2782870830852104,6.237216933609318,2.275477471015243,3.5925186597102843,1.0,3.842091913764243,3.2835153949839544,6.798810889449367,1.5844934762373692,4.6933272130665245,partial
533903451,0.8106285920345079,4.850828710502077,4.4435089809217665,9.201463835703805,2.7534670291799297,4.79716533318378,0.7925656703330148,5.746266787859311,6.194868075433323,9.265234326067898,1.993426665917874,6.199838274324709,partial
533903452,0.9687154575595647,2.257545372095292,2.050510648518209,5.683411129182048,1.39348901096226,4.003316075370873,0.9555024235578198,1.753420851755875,0.8950499826385538,3.9709026753939156,0.7448818545838567,2.851858836590903,partial
533903453,0.8861034112449864,2.3788026279560786,2.234784614383287,4.53471314108344,2.172250030336656,5.172794868056472,0.946414820793922,6.086238609723776,6.74781357169212,8.239422611542434,2.3003090754169397,5.476682460641623,partial
533903454,1.0,1.2974325860437295,1.0206929152118995,3.319469547211426,2.0558483102155787,3.6781954572947826,1.0,0.7788052906121088,0.49171302482035983,2.1297474013761963,3.270031601349967,2.8541012050850605,available
533903461,0.9954633574406943,3.113534223180997,1.0730469025806055,10.978110473960854,4.537240592750181,6.641878135166994,0.9954633574406943,8.469913929876629,7.4492458340812,15.01176472476576,1.0646126722418288,7.218591128257165,partial
533903462,0.8990212169029409,4.930727832235065,1.9042428221553251,14.078076911699174,2.287220857733821,6.094157092723254,0.9163868179433352,7.872904440037383,4.81879713159158,17.126541590440514,1.365469790762862,5.635689720480685,partial
