mesh_code,landuse_context,planning_context,hazard_context,hazard_overlap,hazard_review_status
533501791,[],[],[],False,no_overlap_in_source_layers
533501883,[],[],"[{""gml_id"":""lsld_87433818-054e-453b-91ed-b492e0f16374"",""hazard_type"":""landslide"",""intersection_area_m2"":2935.3077829994836,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_3926d88f-76c5-439e-a173-9f700927d981"",""hazard_type"":""landslide"",""intersection_area_m2"":4079.613575936134,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_146ccca5-521c-40e4-8628-1ccc58a53c4b"",""hazard_type"":""landslide"",""intersection_area_m2"":6143.994507328037,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_7d64a619-04df-421d-b754-170df1574ba9"",""hazard_type"":""landslide"",""intersection_area_m2"":8577.52380453963,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_addbabd3-5f64-4861-b6d0-c5c3c9b4d7cd"",""hazard_type"":""landslide"",""intersection_area_m2"":2947.2872049695234,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_c42bb7db-bd05-4f5c-802f-7d4bf18cf97d"",""hazard_type"":""landslide"",""intersection_area_m2"":1382.2771218509708,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_6a094e31-a395-4f13-afdf-9e3e17f41be6"",""hazard_type"":""landslide"",""intersection_area_m2"":4749.174614129612,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_8564e21c-b9af-47c9-a8a3-f3bca58feb50"",""hazard_type"":""landslide"",""intersection_area_m2"":8492.67581973497,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_3753eb08-887f-4540-8caa-842ce5526eab"",""hazard_type"":""landslide"",""intersection_area_m2"":4940.1891306705165,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_c8903aed-8e40-4fd9-adc8-167f72cef71d"",""hazard_type"":""landslide"",""intersection_area_m2"":2481.1560796076633,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""}]",True,additional_confirmation_required
533501891,[],[],"[{""gml_id"":""lsld_3cd9a205-15ad-42c0-a384-93277146ecc3"",""hazard_type"":""landslide"",""intersection_area_m2"":7330.968981512676,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_ecdfe8a1-e17d-4758-ac4b-096a8a4f96f5"",""hazard_type"":""landslide"",""intersection_area_m2"":587.4287999701022,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_98cc28d0-8501-4125-a358-26d81fb8d325"",""hazard_type"":""landslide"",""intersection_area_m2"":6682.442529226096,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_33d05400-0b66-4d94-8899-af3cc769b2d8"",""hazard_type"":""landslide"",""intersection_area_m2"":1369.5196322392362,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_751316d2-6cd2-4f04-97cf-efa18302b3eb"",""hazard_type"":""landslide"",""intersection_area_m2"":15006.9945816775,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_cee7412e-505f-489d-9b82-bcb6b25658f1"",""hazard_type"":""landslide"",""intersection_area_m2"":14212.237507846965,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_fd00a163-414e-421e-8859-c522b581be86"",""hazard_type"":""landslide"",""intersection_area_m2"":4792.71565619678,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_acc8af46-24dd-45ef-ae27-1def2ad775c6"",""hazard_type"":""landslide"",""intersection_area_m2"":4501.210241971905,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_b31a0e39-5ad8-4841-ad4c-c2c6b6123338"",""hazard_type"":""landslide"",""intersection_area_m2"":9.133067762999902,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_51309252-4a6e-4900-a713-eff54a84eb7f"",""hazard_type"":""landslide"",""intersection_area_m2"":9267.517601854433,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_d7bb30a1-64f6-4065-9085-49476bde5555"",""hazard_type"":""landslide"",""intersection_area_m2"":1997.6713840448558,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""}]",True,additional_confirmation_required
533501963,[],[],"[{""gml_id"":""fld_b2ed414f-4f2f-4985-8966-89e5ee737a0c"",""hazard_type"":""flood"",""intersection_area_m2"":5116.758992052699,""rank_code"":""4"",""rank_label"":""2.0m以上3.0m未満"",""review_status"":""additional_confirmation_required""},{""gml_id"":""fld_84dd239d-8a0a-4c21-a5bf-9a0296f7810e"",""hazard_type"":""flood"",""intersection_area_m2"":5195.447675327623,""rank_code"":""5"",""rank_label"":""3.0m以上5.0m未満"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_78d0e8f4-da56-48e5-b5f5-004f04c54ab8"",""hazard_type"":""landslide"",""intersection_area_m2"":860.393097073915,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_a221a0f6-eb35-4e7c-9d5d-e6863a7ead1e"",""hazard_type"":""landslide"",""intersection_area_m2"":3743.779308520761,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_6723ca4a-e88c-4c1d-b19b-6dfbfbfd0530"",""hazard_type"":""landslide"",""intersection_area_m2"":203.2336328739961,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""fld_1caa5121-df2d-4a52-871d-ed416b8f9576"",""hazard_type"":""flood"",""intersection_area_m2"":4460.735396016104,""rank_code"":""6"",""rank_label"":""5.0m以上"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_62a92f2b-585c-4f9a-95d7-724cc599f3cc"",""hazard_type"":""landslide"",""intersection_area_m2"":17055.273041225802,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_7a9dccdd-111d-43d1-8a2e-a6ab952ff043"",""hazard_type"":""landslide"",""intersection_area_m2"":50.77576861940061,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""fld_4aa8b822-6f07-4add-80c6-36e31d049cd8"",""hazard_type"":""flood"",""intersection_area_m2"":1836.77795475583,""rank_code"":""3"",""rank_label"":""1.0m以上2.0m未満"",""review_status"":""additional_confirmation_required""},{""gml_id"":""fld_b446e955-734a-4f79-a5da-b746c45ffb97"",""hazard_type"":""flood"",""intersection_area_m2"":524.7985014748705,""rank_code"":""1"",""rank_label"":""0.5m未満"",""review_status"":""additional_confirmation_required""},{""gml_id"":""fld_0f9470b7-2750-4195-bce4-cfa070dcf29b"",""hazard_type"":""flood"",""intersection_area_m2"":656.012630343204,""rank_code"":""2"",""rank_label"":""0.5m以上1.0m未満"",""review_status"":""additional_confirmation_required""},{""gml_id"":""fld_64dadb2d-241a-4d08-bf93-8ca5ac3187d4"",""hazard_type"":""flood"",""intersection_area_m2"":0.05426828657917504,""rank_code"":""6"",""rank_label"":""5.0m以上"",""review_status"":""additional_confirmation_required""},{""gml_id"":""fld_c1d8cece-bc00-4342-8a49-0aab43154bdf"",""hazard_type"":""flood"",""intersection_area_m2"":0.11069887316214277,""rank_code"":""5"",""rank_label"":""3.0m以上5.0m未満"",""review_status"":""additional_confirmation_required""},{""gml_id"":""fld_1a4249d4-a376-410b-9040-3be738a56890"",""hazard_type"":""flood"",""intersection_area_m2"":0.09754208337568926,""rank_code"":""4"",""rank_label"":""2.0m以上3.0m未満"",""review_status"":""additional_confirmation_required""},{""gml_id"":""fld_24c33051-74b6-4969-89f3-088ed9738963"",""hazard_type"":""flood"",""intersection_area_m2"":0.006538450968322895,""rank_code"":""1"",""rank_label"":""0.5m未満"",""review_status"":""additional_confirmation_required""}]",True,additional_confirmation_required
533501964,[],[],"[{""gml_id"":""fld_b2ed414f-4f2f-4985-8966-89e5ee737a0c"",""hazard_type"":""flood"",""intersection_area_m2"":865.888778542736,""rank_code"":""4"",""rank_label"":""2.0m以上3.0m未満"",""review_status"":""additional_confirmation_required""},{""gml_id"":""fld_84dd239d-8a0a-4c21-a5bf-9a0296f7810e"",""hazard_type"":""flood"",""intersection_area_m2"":760.9539434576468,""rank_code"":""5"",""rank_label"":""3.0m以上5.0m未満"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_62a92f2b-585c-4f9a-95d7-724cc599f3cc"",""hazard_type"":""landslide"",""intersection_area_m2"":287.5255660861231,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_7a9dccdd-111d-43d1-8a2e-a6ab952ff043"",""hazard_type"":""landslide"",""intersection_area_m2"":107.7024322496009,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""fld_4aa8b822-6f07-4add-80c6-36e31d049cd8"",""hazard_type"":""flood"",""intersection_area_m2"":1049.5698923135965,""rank_code"":""3"",""rank_label"":""1.0m以上2.0m未満"",""review_status"":""additional_confirmation_required""},{""gml_id"":""fld_b446e955-734a-4f79-a5da-b746c45ffb97"",""hazard_type"":""flood"",""intersection_area_m2"":209.90518147808507,""rank_code"":""1"",""rank_label"":""0.5m未満"",""review_status"":""additional_confirmation_required""},{""gml_id"":""fld_0f9470b7-2750-4195-bce4-cfa070dcf29b"",""hazard_type"":""flood"",""intersection_area_m2"":183.67042263838312,""rank_code"":""2"",""rank_label"":""0.5m以上1.0m未満"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_84c8519c-4da8-415e-adda-39943b24e9b7"",""hazard_type"":""landslide"",""intersection_area_m2"":1826.3604374817223,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_9bc34eda-4cf6-49ea-84e0-af94e96c3a8a"",""hazard_type"":""landslide"",""intersection_area_m2"":1156.3808038707423,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_6aa5b8a6-3d5e-4bd7-94f7-705ed22138da"",""hazard_type"":""landslide"",""intersection_area_m2"":4083.3242483901863,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_03d07d65-6b80-4f07-8d11-eb94628787ff"",""hazard_type"":""landslide"",""intersection_area_m2"":7484.629295059076,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""fld_535d79d9-2745-4828-976a-bfaa89bccaef"",""hazard_type"":""flood"",""intersection_area_m2"":0.002729660009764878,""rank_code"":""2"",""rank_label"":""0.5m以上1.0m未満"",""review_status"":""additional_confirmation_required""},{""gml_id"":""fld_38f4e825-3e38-4571-8c33-3127ca5f55d4"",""hazard_type"":""flood"",""intersection_area_m2"":0.0012797709549625725,""rank_code"":""3"",""rank_label"":""1.0m以上2.0m未満"",""review_status"":""additional_confirmation_required""},{""gml_id"":""fld_a3d00ec8-e4f5-4057-b4fe-556729263ca4"",""hazard_type"":""flood"",""intersection_area_m2"":0.0010921324527072562,""rank_code"":""3"",""rank_label"":""1.0m以上2.0m未満"",""review_status"":""additional_confirmation_required""},{""gml_id"":""fld_c1d8cece-bc00-4342-8a49-0aab43154bdf"",""hazard_type"":""flood"",""intersection_area_m2"":0.0733288207213807,""rank_code"":""5"",""rank_label"":""3.0m以上5.0m未満"",""review_status"":""additional_confirmation_required""},{""gml_id"":""fld_1a4249d4-a376-410b-9040-3be738a56890"",""hazard_type"":""flood"",""intersection_area_m2"":0.020355955340350618,""rank_code"":""4"",""rank_label"":""2.0m以上3.0m未満"",""review_status"":""additional_confirmation_required""}]",True,additional_confirmation_required
533501981,[],[],"[{""gml_id"":""lsld_87433818-054e-453b-91ed-b492e0f16374"",""hazard_type"":""landslide"",""intersection_area_m2"":130.3726490831568,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_3926d88f-76c5-439e-a173-9f700927d981"",""hazard_type"":""landslide"",""intersection_area_m2"":5727.63900767525,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_146ccca5-521c-40e4-8628-1ccc58a53c4b"",""hazard_type"":""landslide"",""intersection_area_m2"":12496.796384325775,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_9ddac64a-eba5-4ddb-a3f2-1ad0d4e365a7"",""hazard_type"":""landslide"",""intersection_area_m2"":18487.052424141853,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_947a9b5c-5d19-42f0-b3ea-d3aeac9ce1cf"",""hazard_type"":""landslide"",""intersection_area_m2"":1406.2297223643366,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_f6ff2b34-558e-43dd-8c6d-e3cad3b60b04"",""hazard_type"":""landslide"",""intersection_area_m2"":6498.678269958392,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_67e955af-05ca-493d-a9da-7bf0bf5f0d39"",""hazard_type"":""landslide"",""intersection_area_m2"":11458.803229173549,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_3ae0d9d0-f214-4453-89cd-7897cfa6e0d0"",""hazard_type"":""landslide"",""intersection_area_m2"":6.348427245223571,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_6a094e31-a395-4f13-afdf-9e3e17f41be6"",""hazard_type"":""landslide"",""intersection_area_m2"":234.88914701489585,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_8564e21c-b9af-47c9-a8a3-f3bca58feb50"",""hazard_type"":""landslide"",""intersection_area_m2"":1121.0443543936071,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_3753eb08-887f-4540-8caa-842ce5526eab"",""hazard_type"":""landslide"",""intersection_area_m2"":6818.2502767325195,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_5b046914-93e1-4891-ab33-d4400cd8464d"",""hazard_type"":""landslide"",""intersection_area_m2"":51.20887484893417,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_a5cb7a93-6daa-4a1a-8031-18c18fbe07cb"",""hazard_type"":""landslide"",""intersection_area_m2"":261.5532325175574,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_e9855d31-0276-4d94-a0d9-098a222beae4"",""hazard_type"":""landslide"",""intersection_area_m2"":1629.546283893711,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_fe6997aa-840c-40d7-b6eb-d1da7415b901"",""hazard_type"":""landslide"",""intersection_area_m2"":2631.2327230792657,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_c8903aed-8e40-4fd9-adc8-167f72cef71d"",""hazard_type"":""landslide"",""intersection_area_m2"":30457.579718354747,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_b922b5f0-927c-4dd3-a80e-fd769146885c"",""hazard_type"":""landslide"",""intersection_area_m2"":1496.5962486756162,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_533aff72-43bd-437c-b861-70eee8210d35"",""hazard_type"":""landslide"",""intersection_area_m2"":4820.456686891463,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_7b9add9d-3f57-4554-96cb-64b60a1c52b4"",""hazard_type"":""landslide"",""intersection_area_m2"":12182.155747164592,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_20a98697-024e-4d7a-985a-9076d13f56ce"",""hazard_type"":""landslide"",""intersection_area_m2"":205.4883235121556,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""}]",True,additional_confirmation_required
533501982,[],[],"[{""gml_id"":""lsld_963243a5-616a-4020-bf6e-e924eadcf8c2"",""hazard_type"":""landslide"",""intersection_area_m2"":323.1864001524543,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_97809ab8-8355-42c7-9f90-684421326e1d"",""hazard_type"":""landslide"",""intersection_area_m2"":14841.129288190268,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_933f56fe-3b22-459d-98dc-e18dd8785b31"",""hazard_type"":""landslide"",""intersection_area_m2"":9804.882115575521,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_9ddac64a-eba5-4ddb-a3f2-1ad0d4e365a7"",""hazard_type"":""landslide"",""intersection_area_m2"":278.9653115320299,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_947a9b5c-5d19-42f0-b3ea-d3aeac9ce1cf"",""hazard_type"":""landslide"",""intersection_area_m2"":3689.579718232838,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_f6ff2b34-558e-43dd-8c6d-e3cad3b60b04"",""hazard_type"":""landslide"",""intersection_area_m2"":9670.822272402838,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_939d4773-0e60-4b4e-907e-f51d3a2138b2"",""hazard_type"":""landslide"",""intersection_area_m2"":101.10046514867744,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_d07d7954-2415-4bac-aaaa-6ea9af54254d"",""hazard_type"":""landslide"",""intersection_area_m2"":6615.003658365518,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_1979884d-cdc4-4571-876a-df101a3451d0"",""hazard_type"":""landslide"",""intersection_area_m2"":1747.128076298596,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_759b43b8-8a2e-4d53-aa5b-266d01c83a5a"",""hazard_type"":""landslide"",""intersection_area_m2"":5759.214171558599,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_08b83a3c-a868-4398-8952-b284739065d8"",""hazard_type"":""landslide"",""intersection_area_m2"":317.0615207433543,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_e982df42-98ae-4c7a-a8fc-f88eef8601f7"",""hazard_type"":""landslide"",""intersection_area_m2"":14524.830290903774,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_67e955af-05ca-493d-a9da-7bf0bf5f0d39"",""hazard_type"":""landslide"",""intersection_area_m2"":20980.54535079483,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_d515d66c-e1ce-4fc0-bfad-ffc37c14cbaa"",""hazard_type"":""landslide"",""intersection_area_m2"":6178.9385254190065,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_dd8410ab-c46c-40ce-8583-d9a83419e5df"",""hazard_type"":""landslide"",""intersection_area_m2"":2827.054657241741,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_28ebacb3-8b4d-4f67-be0a-3b1a55433a0e"",""hazard_type"":""landslide"",""intersection_area_m2"":288.1645575399553,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_d3111733-bc3a-4326-ae0f-73081f62fe07"",""hazard_type"":""landslide"",""intersection_area_m2"":1074.5551956860736,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_3ae0d9d0-f214-4453-89cd-7897cfa6e0d0"",""hazard_type"":""landslide"",""intersection_area_m2"":6793.542047674758,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_a04659b1-8e8d-48fb-960d-f762d7af73e7"",""hazard_type"":""landslide"",""intersection_area_m2"":495.5567848958611,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_05867df3-12cb-43bc-8ec1-cfc742f07e35"",""hazard_type"":""landslide"",""intersection_area_m2"":7213.553014613744,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_d1f71591-d2d9-4e0d-9e60-8727c7377ad1"",""hazard_type"":""landslide"",""intersection_area_m2"":954.8835178744768,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_113a83d6-788e-4402-9725-1909e398b31a"",""hazard_type"":""landslide"",""intersection_area_m2"":60.935194011218314,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_5dd5eb36-290c-4344-bcc7-22838d077637"",""hazard_type"":""landslide"",""intersection_area_m2"":269.2439954654458,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_5af2dbd1-70d4-424f-9ff9-a31557f8bc85"",""hazard_type"":""landslide"",""intersection_area_m2"":2036.745757793821,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_c94a731a-f3a9-4c23-be1c-7b8580829c6c"",""hazard_type"":""landslide"",""intersection_area_m2"":1013.3705488473366,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_9cd6a38e-20f4-4caa-81e0-847c2f2e72ec"",""hazard_type"":""landslide"",""intersection_area_m2"":622.9619995521398,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""}]",True,additional_confirmation_required
533501983,[],[],"[{""gml_id"":""lsld_8fef3d02-5bd3-4748-99aa-6e2cdee237da"",""hazard_type"":""landslide"",""intersection_area_m2"":1139.7505969363071,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_b87d1fbe-7028-471e-ba69-63563b851863"",""hazard_type"":""landslide"",""intersection_area_m2"":62.17557657705244,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_55776dba-dea6-4cae-9cd0-1b0fa8845c0e"",""hazard_type"":""landslide"",""intersection_area_m2"":1127.3310722613235,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_c094ad99-9985-473f-bbfd-cfe5c47752e9"",""hazard_type"":""landslide"",""intersection_area_m2"":1045.316731476565,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_1ea26006-eca2-4882-9b4a-00804e088a86"",""hazard_type"":""landslide"",""intersection_area_m2"":1514.9214382022865,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_d5283675-d014-49e7-bdad-1e627b7a3911"",""hazard_type"":""landslide"",""intersection_area_m2"":5215.034914543696,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_b339b51d-fdb1-483d-b452-947b17d258bf"",""hazard_type"":""landslide"",""intersection_area_m2"":8411.177925680407,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_b857d5b8-2181-4ace-a7b3-89ea9c89922e"",""hazard_type"":""landslide"",""intersection_area_m2"":4355.687423379856,""rank_code"":""1"",""rank_label"":""土砂災害警戒区域（指定済）"",""review_status"":""additional_confirmation_required""},{""gml_id"":""lsld_e085e398-ab0b-480f-a70b-fa7e4e62a7fe"",""hazard_type"":""landslide"",""intersection_area_m2"":2894.388862515001,""rank_code"":""2"",""rank_label"":""土砂災害特別警戒区域（指定済）"",""review_status"":""additional_confirmation_required""}]",True,additional_confirmation_required
