mesh_code,network_transport_weighted_mean_distance_m,network_transport_weighted_median_distance_m,network_transport_weighted_p90_distance_m,network_medical_weighted_mean_distance_m,network_medical_weighted_median_distance_m,network_medical_weighted_p90_distance_m,transport_elderly_weight_coverage,medical_elderly_weight_coverage,network_reachable_buildings_transport,network_reachable_buildings_medical,centroid_transport_distance,weighted_mean_transport_distance,weighted_median_transport_distance,weighted_p90_transport_distance,transport_difference,centroid_medical_distance,weighted_mean_medical_distance,weighted_median_medical_distance,weighted_p90_medical_distance,medical_difference,population_weighted_mean_transport_distance,population_weighted_median_transport_distance,population_weighted_p90_transport_distance,population_weighted_mean_medical_distance,population_weighted_median_medical_distance,population_weighted_p90_medical_distance,residential_building_count,estimated_population_allocated,estimated_elderly_allocated,citywide_screening_rank,label,network_minus_building_euclidean_transport_m,network_minus_building_euclidean_medical_m,network_transport_detour_ratio,network_medical_detour_ratio,network_metric_status
533512441,729.6838301060301,718.706381087382,911.6292367238643,1613.428253508968,1580.3359197782113,1756.2978933919092,1.0,1.0,54,54,548.9209169499675,514.4927198085113,528.6368066172681,639.2228237189673,-34.42819714145617,1314.484403856397,1225.0877057162406,1225.070896523958,1280.7845921366586,-89.39669814015633,514.4927198085114,528.6368066172681,639.2228237189673,1225.0877057162406,1225.070896523958,1280.7845921366586,54,98.0,41.0,57,福井小学校口周辺,215.19111029751878,388.3405477927274,1.4182588052511425,1.316989996700429,available
533512442,1058.394874184103,1085.9588125104892,1112.8923133553885,1716.5758723118292,1697.3742549669626,1776.325107255807,1.0,1.0,9,9,437.822141726399,684.5082298325245,683.8583236192825,695.2584387656968,246.6860881061255,754.5484830119393,997.6939596731174,983.396523589342,1046.2159594925308,243.1454766611781,684.5082298325245,683.8583236192825,695.2584387656968,997.6939596731175,983.396523589342,1046.2159594925308,9,20.0,8.0,223,下福井周辺,373.8866443515784,718.8819126387118,1.5462120513044169,1.7205435150416717,available
533512443,1078.7470831143733,1026.9010109771073,1319.0574630437623,1693.5789346674433,1706.2045413721437,1746.496122524249,1.0,1.0,49,49,972.9348813705788,809.7048701082748,782.4549672950521,976.354541517684,-163.23001126230395,1445.6442154317745,1170.1922995303355,1163.756426599083,1229.1029421051276,-275.4519159014389,809.7048701082748,782.4549672950521,976.354541517684,1170.1922995303355,1163.756426599083,1229.1029421051276,49,50.0,15.999999999999998,77,福井小学校口周辺,269.04221300609845,523.3866351371078,1.3322719461599901,1.447265492472624,available
533512444,1261.4016071025057,1306.2153192876078,1354.8138992980955,1624.4296669821376,1613.9524924893446,1724.3111938534064,1.0,1.0,70,70,835.6845590971143,915.6064152688908,932.8376950531303,1033.0527923801512,79.92185617177654,965.1014324802916,1135.7357378442878,1140.2569366110686,1222.3891665964975,170.63430536399608,915.6064152688912,932.8376950531303,1033.0527923801512,1135.7357378442875,1140.2569366110686,1222.3891665964975,70,152.0,15.0,119,下福井周辺,345.7951918336149,488.69392913784986,1.3776679434165644,1.430288413804278,available
533512461,178.14724735435874,177.75517072438365,290.7671804112636,287.5114883588918,282.1869890294129,444.02957776013744,1.0,1.0,551,551,140.20193080394685,124.18631360274108,121.16608196606218,202.41802579970283,-16.01561720120577,251.2269619320982,185.07569125761623,185.60572788646556,301.3415161157238,-66.15127067448196,124.18631360274108,121.16608196606218,202.41802579970283,185.07569125761623,185.60572788646556,301.3415161157238,551,1026.0,385.0,245,平野屋周辺,53.96093375161766,102.4357971012756,1.434515947741496,1.5534805592523224,available
533512463,167.52061760672606,158.98840696638015,285.9478012003244,767.1158644686376,756.9669698140312,974.9630853875506,1.0,1.0,326,326,18.258176453928733,114.12751264656175,96.14573412022162,202.3168597414744,95.86933619263304,544.1271258511263,536.2822880165987,553.1875333168496,682.9471155394816,-7.844837834527539,114.12751264656174,96.14573412022162,202.3168597414744,536.2822880165986,553.1875333168496,682.9471155394816,326,566.0,273.99999999999994,279,吉原小学校前周辺,53.39310496016431,230.83357645203887,1.4678372788647018,1.430432967133336,available
533512471,263.01862229380527,285.59996581450855,409.5199265253807,478.38636807918687,510.9629277373538,588.8292951671049,1.0,1.0,74,74,250.53001573661703,137.9748588883075,134.30326248222994,235.3815893990001,-112.55515684830954,299.641048271448,242.3215753655171,205.749601709595,406.67296872802143,-57.31947290593087,137.97485888830747,134.30326248222994,235.3815893990001,242.32157536551708,205.749601709595,406.67296872802143,74,448.0,75.0,229,倉谷口周辺,125.04376340549777,236.06479271366976,1.9062793353296514,1.9741798366802064,available
533512472,220.08006763458553,211.05576575702548,345.5249538383988,745.272691951682,769.0932527759325,984.8727774795695,1.0,1.0,191,191,59.59801626920296,124.89255890487428,122.90471364081831,188.3966385649324,65.29454263567132,437.2520816462997,400.6883337613739,419.3345356709784,505.2575103355564,-36.56374788492582,124.89255890487426,122.90471364081831,188.3966385649324,400.6883337613738,419.3345356709784,505.2575103355564,191,226.0,101.0,268,上安周辺,95.18750872971125,344.5843581903081,1.7621551641216016,1.859981010566487,available
533512473,648.0936808729996,646.5031294932118,756.044531375677,347.5672832995094,357.11467024458824,411.7663464894086,1.0,1.0,61,61,643.229235982327,545.1895544933731,543.3401785249009,653.7614595870963,-98.039681488954,379.0427431498539,174.14577317026698,179.03937172555516,227.7428437607672,-204.8969699795869,545.189554493373,543.3401785249009,653.7614595870963,174.14577317026692,179.03937172555516,227.7428437607672,61,156.99999999999997,47.99999999999999,164,倉谷口周辺,102.90412637962652,173.42151012924245,1.1887492625849223,1.9958410529992228,available
533512474,279.0421426039157,247.98525633118302,326.9606706934081,1093.009819768812,1205.3400043801862,1249.9764934045966,1.0,1.0,15,15,407.3977676720435,231.80414848925443,188.88014016509152,307.9738617267161,-175.5936191827891,207.4698632698153,410.92272031977177,446.73427477771,457.8043671353017,203.4528570499565,231.8041484892545,188.88014016509152,307.9738617267161,410.9227203197717,446.73427477771,457.8043671353017,15,100.0,83.0,219,五老トンネル西口周辺,47.23799411466126,682.0870994490401,1.2037840755764173,2.6598914241545315,available
533512481,226.58463026054204,231.91606112162742,337.0273103095298,371.85484132842157,383.1132131344859,527.6845267334015,1.0,1.0,210,210,203.81836879734527,137.53482779231405,137.78274136979005,207.30211376821364,-66.28354100503122,223.446482077302,151.9531648033869,149.47856058353273,213.07305236309483,-71.49331727391512,137.5348277923141,137.78274136979005,207.30211376821364,151.95316480338693,149.47856058353273,213.07305236309483,210,393.0,135.00000000000003,238,昭和台周辺,89.049802468228,219.90167652503467,1.6474709271654349,2.447167466433271,available
533512482,340.00002255530126,346.2776147756869,471.4016278643929,454.6468656158316,474.95692453870777,585.7333525675757,1.0,1.0,476,476,193.63335969534185,227.3431930792196,221.95538291892643,344.982513958994,33.70983338387779,252.8965954960703,270.9102096318862,283.3420011772352,386.4129075125022,18.013614135815885,227.3431930792196,221.95538291892643,344.982513958994,270.9102096318862,283.3420011772352,386.4129075125022,476,1398.0,314.0,231,天台周辺,112.65682947608167,183.7366559839454,1.4955364088548957,1.6782197549276843,available
533512542,1468.583704241072,1468.339290580715,1530.7046820162448,1651.808187004972,1651.3071880506368,1713.6725794861666,1.0,1.0,98,98,1277.663664590318,1178.6285678092845,1180.5907371550647,1235.5921943018843,-99.03509678103389,1311.820511022164,1171.1440543218498,1172.3393333120116,1222.72939237759,-140.67645670031425,1178.6285678092845,1180.5907371550647,1235.5921943018843,1171.1440543218494,1172.3393333120116,1222.72939237759,98,173.00000000000003,69.0,22,下福井周辺,289.9551364317874,480.66413268312226,1.2460106129709096,1.4104227237540394,available
533512551,1729.6036095572974,1690.0120992960858,1828.751171189186,1912.5715070272186,1872.9799967660076,2011.7190686591077,1.0,1.0,43,43,1143.3089616982988,1250.303500199381,1266.8446760229076,1303.1283822211708,106.99453850108216,1098.280423972322,1231.16544278605,1222.970143115902,1317.5418259569758,132.8850188137278,1250.303500199381,1266.8446760229076,1303.1283822211708,1231.1654427860497,1222.970143115902,1317.5418259569758,43,37.0,12.999999999999998,117,合同庁舎前周辺,479.3001093579164,681.4060642411685,1.3833470107709722,1.5534642547302087,available
533512553,1902.1089271937226,1907.3801252282794,1920.6131515785237,2085.0768246636453,2090.348022698201,2103.5810490484455,1.0,1.0,11,11,1306.4595930769244,1321.767776803873,1329.3809655472114,1344.593546490221,15.308183726948528,1556.6224480496833,1356.7675891703743,1367.5416825131203,1377.4470054887552,-199.85485887930872,1321.767776803873,1329.3809655472114,1344.593546490221,1356.7675891703748,1367.5416825131203,1377.4470054887552,11,21.0,9.0,127,二尾周辺,580.3411503898496,728.309235493271,1.439064380728932,1.5367973419372525,available
533512561,309.8468580599559,315.9246288342075,475.8388580422177,1315.4172662608908,1415.511490067968,1511.3900047234936,1.0,1.0,169,169,311.8748319816084,236.98039649678043,267.25443695909007,343.07989568156825,-74.89443548482797,957.9785692244318,964.0143620446038,990.1988813752416,1141.8195871226733,6.035792820171992,236.9803964967804,267.25443695909007,343.07989568156825,964.0143620446038,990.1988813752416,1141.8195871226733,169,246.0,104.0,108,東吉原周辺,72.86646156317545,351.40290421628697,1.3074788574934526,1.3645204034833953,available
533512563,144.52421957043637,156.724729132361,189.6755735687991,1733.3536506445269,1673.729375827157,1838.914908146795,1.0,1.0,6,6,184.38741202237432,117.53510931870014,115.22579373265808,145.0490009533349,-66.85230270367418,1402.4071112461568,1378.8047831732054,1298.547611340544,1508.6156499227852,-23.602328072951423,117.53510931870017,115.22579373265808,145.0490009533349,1378.8047831732051,1298.547611340544,1508.6156499227852,6,67.0,22.0,189,二尾周辺,26.989110251736236,354.5488674713215,1.2296259424794886,1.2571421798054374,available
533512581,349.0371700026035,316.805276699283,513.9251567753973,1705.6212659506825,1670.9123456436541,1868.0322257197683,1.0,1.0,75,75,391.564166873634,297.07809338539954,277.9159785509174,462.99036416942914,-94.48607348823448,930.2425990980212,750.6856360387291,727.6955281202376,853.815692530892,-179.556963059292,297.0780933853997,277.9159785509174,462.99036416942914,750.6856360387293,727.6955281202376,853.815692530892,75,127.0,68.00000000000003,102,五老トンネル西口周辺,51.95907661720395,954.9356299119535,1.1749003974850392,2.2720845904965294,available
533512582,196.13270166234503,166.651494748059,346.8778121984028,1192.5276234249254,1254.142293328672,1438.7358291561595,1.0,1.0,10,10,156.38218560847886,180.24068514982164,117.58763116278392,339.7142969878381,23.85849954134278,995.228217133626,963.8099629641184,1003.6743191289264,1049.780151223823,-31.418254169507577,180.2406851498216,117.58763116278392,339.7142969878381,963.8099629641184,1003.6743191289264,1049.780151223823,10,34.0,21.0,217,五老ヶ岳公園口周辺,15.892016512523384,228.717660460807,1.0881710835670284,1.2373057648806665,available
533512584,515.6234076653407,528.9220333085807,600.4917793402872,844.1049190793873,822.2071025188247,992.0445961459835,1.0,1.0,32,32,339.39266214500185,346.45080046709745,345.5531263290121,373.1006205642949,7.058138322095601,771.5003850409812,643.8093282097732,539.8361923068502,838.5899674639646,-127.69105683120802,346.4508004670974,345.5531263290121,373.1006205642949,643.8093282097731,539.8361923068502,838.5899674639646,32,47.0,12.0,198,五老ヶ岳公園口周辺,169.1726071982432,200.2955908696141,1.4883019666000443,1.3111101099242717,available
533512593,340.281668487942,345.1467203190857,551.7259517870655,544.7647629300486,523.7561168436957,773.8566633453141,1.0,1.0,50,50,387.8448006728976,277.56709872518474,286.75514146868693,458.2547633787403,-110.2777019477129,580.3246239794789,468.0508592887294,443.4980270772584,678.5584049357157,-112.27376469074954,277.5670987251848,286.75514146868693,458.2547633787403,468.05085928872944,443.4980270772584,678.5584049357157,50,62.0,28.000000000000004,178,道芝口周辺,62.714569762757264,76.71390364131923,1.225943817011432,1.1639007858203638,available
533512594,691.7779303227161,662.5414083609245,794.2644421909075,818.3698402078265,789.1333182460352,920.8563520760182,1.0,1.0,27,27,725.6273654718804,563.7600538355554,554.8679051365549,632.6939831871484,-161.86731163632498,849.6460459260143,639.8499630165178,630.3245736277844,725.0750509339168,-209.79608290949648,563.7600538355554,554.8679051365549,632.6939831871484,639.849963016518,630.3245736277844,725.0750509339168,27,33.0,14.0,143,舞鶴市リサイクルプラザ前周辺,128.01787648716072,178.51987719130875,1.227078658049977,1.279002715495508,available
533512682,405.4079693535436,456.9043335697187,539.952018868718,437.98663695821665,425.0962276709404,498.7857370982221,1.0,1.0,44,44,473.85612468306607,312.0198846741359,331.3897440657093,408.1219532343517,-161.8362400089302,524.2617694726932,323.6651475401412,316.521844707673,370.4798022376789,-200.59662193255207,312.01988467413605,331.3897440657093,408.1219532343517,323.6651475401413,316.521844707673,370.4798022376789,44,61.0,34.000000000000014,162,道芝口周辺,93.38808467940771,114.32148941807543,1.2993017088540348,1.3532091431126274,available
533512683,431.79190579558434,377.90168622372425,854.864106581366,1650.6436403331547,1694.6568969474627,1758.0683058958512,1.0,1.0,21,21,601.7824126283984,358.65488800665065,305.0109231558428,687.0507912348543,-243.1275246217478,1133.0317676139662,1264.2385284139802,1305.416444988468,1351.6631038803475,131.20676080001408,358.6548880066506,305.0109231558428,687.0507912348543,1264.2385284139805,1305.416444988468,1351.6631038803475,21,49.00000000000001,10.000000000000002,154,和田周辺,73.13701778893369,386.4051119191745,1.2039203151403237,1.3056425692103606,available
533512684,738.9439851399407,666.5039487678793,958.1841688888854,810.3644523273628,701.1389527829207,1108.1894568657603,1.0,1.0,35,35,644.1455499838265,565.0711593641388,497.3222662336652,757.9805517438166,-79.07439061968773,617.947061143473,627.4234743938605,540.9356018773343,835.0311136904454,9.476413250387507,565.071159364139,497.3222662336652,757.9805517438166,627.4234743938605,540.9356018773343,835.0311136904454,35,62.0,24.000000000000004,150,上四丁目周辺,173.87282577580186,182.94097793350227,1.307700761035932,1.2915749655529503,available
533512691,229.71322710156696,235.71130638242647,337.1561268329421,253.25126678065376,217.31946805291952,423.4688144382749,1.0,1.0,377,377,134.41291403715854,178.9991079838893,170.98506497768133,280.611305013975,44.58619394673076,128.17104742033453,191.44694355678283,164.75178669989543,358.1212306973956,63.275896136448296,178.99910798388933,170.98506497768133,280.611305013975,191.4469435567828,164.75178669989543,358.1212306973956,377,686.0,243.0,260,道芝口周辺,50.714119117677654,61.80432322387094,1.2833205130957532,1.3228274219250717,available
533512692,655.5364639196849,664.4273123364981,701.2546422113103,782.1283738047955,791.0192222216087,827.846552096421,1.0,1.0,42,42,664.3777972596554,509.0095098039972,505.7712164904758,564.509727019059,-155.36828745565816,633.6639040263276,537.9809992909305,530.9329548185232,582.4968098745574,-95.68290473539707,509.0095098039973,505.7712164904758,564.509727019059,537.9809992909305,530.9329548185232,582.4968098745574,42,77.0,24.000000000000004,146,上四丁目周辺,146.52695411568772,244.14737451386497,1.2878668301739793,1.453821556589649,available
533512693,210.91212440221398,199.3353938756307,314.17262716109883,248.82770503532038,248.98764436695967,380.31768590928704,1.0,1.0,405,405,78.05816029913835,161.0717957632923,155.05464266004157,239.03775351476528,83.01363546415395,210.1190682329488,180.9967125684004,187.62104412523283,284.5865951042577,-29.122355664548397,161.07179576329227,155.05464266004157,239.03775351476528,180.99671256840043,187.62104412523283,284.5865951042577,405,781.0,284.0,262,上四丁目周辺,49.840328638921676,67.83099246691998,1.3094292728452968,1.3747636711428446,available
533512694,,,,,,,,,8,8,457.8957066188121,,,,,210.520110176422,,,,,256.78514240037333,259.84630368297525,269.76489210982425,138.33479344412953,139.38363774578252,160.15220953731628,8,731.0000000000001,0.0,280,造船所前周辺,,,,,available
533512772,237.067985472011,212.68663900671473,325.910871307188,2003.2283312273937,1985.3544062003025,2165.167653137423,1.0,1.0,168,168,135.7276983751817,113.47056688066662,114.6650705658204,182.4136163415853,-22.257131494515065,1351.7426610518594,1374.9065959035777,1378.6663020022104,1463.9637750111888,23.16393485171829,113.4705668806666,114.6650705658204,182.4136163415853,1374.9065959035772,1378.6663020022104,1463.9637750111888,168,241.0,70.99999999999999,197,和田周辺,123.59741859134438,628.321735323816,2.0892465067291663,1.4569923056561438,available
533512774,423.234623310547,268.0193546228503,680.9212282759702,1881.6585345740348,1641.4699223945033,2252.6192682590245,1.0,1.0,50,50,419.1914856808429,259.8014038991953,217.7082569823208,365.02055038861903,-159.39008178164755,943.1379879323548,878.1577410813891,886.3779325768885,970.6274429465252,-64.98024685096573,259.8014038991953,217.7082569823208,365.02055038861903,878.1577410813891,886.3779325768885,970.6274429465252,50,56.0,25.0,128,加津良周辺,163.43321941135173,1003.5007934926457,1.6290698085479358,2.1427340972441984,available
533512781,585.2616182204474,596.9474413577989,809.4679742386817,2021.6372835392738,2022.9094045067104,2199.688816845946,1.0,1.0,442,442,446.6014273594725,385.1879138695558,372.57921031109424,542.7895006006848,-61.41351348991663,1038.193208938622,1094.6919550059154,1091.257327683514,1273.782680303015,56.49874606729327,385.1879138695558,372.57921031109424,542.7895006006848,1094.6919550059151,1091.257327683514,1273.782680303015,442,828.0,335.0,47,和田周辺,200.0737043508916,926.9453285333584,1.5194184374607524,1.8467636254149227,available
533512782,379.858494330508,371.2270306290705,633.3682172606857,523.196494211153,551.6623224682012,751.5138468716129,1.0,1.0,238,238,373.58713289576485,289.71408337011235,271.6362573773707,477.53966989058375,-83.8730495256525,474.4616453481453,430.4675862125269,459.95895160129817,608.7552383919739,-43.99405913561839,289.7140833701124,271.6362573773707,477.53966989058375,430.46758621252695,459.95895160129817,608.7552383919739,238,367.0,131.0,160,下四丁目周辺,90.14441096039565,92.72890799862608,1.3111495648115779,1.2154143795459775,available
533512783,150.0628683634869,105.40940101043584,253.53200424442767,1392.8412176320887,1388.7021314868048,1626.9825720160807,1.0,1.0,190,190,118.05523659047964,92.8636228482279,80.70480401501815,145.1531991015539,-25.19161374225173,784.2023868169337,769.7560478316021,750.9186406387608,855.254506092609,-14.446338985331522,92.8636228482279,80.70480401501815,145.1531991015539,769.7560478316021,750.9186406387608,855.254506092609,190,204.0,102.0,234,加津良上周辺,57.199245515258994,623.0851698004866,1.615948891082387,1.8094579725040336,available
533512784,173.5636756460028,180.00765471799994,274.85819831081636,682.9997543716047,725.8903952968809,924.0732765548144,1.0,1.0,158,158,97.04775351127807,109.82401027237532,96.0720293763942,197.78478098680392,12.776256761097258,606.1113773719546,514.8098579374357,530.3712747090987,655.1554022487002,-91.30151943451892,109.82401027237532,96.0720293763942,197.78478098680392,514.8098579374356,530.3712747090987,655.1554022487002,158,174.0,114.0,246,長浜口周辺,63.739665373627474,168.189896434169,1.5803800572893512,1.3267029444774325,available
533512791,153.01796834729953,148.80029541061333,232.28547584919053,183.29171595863582,186.55804346698775,269.4653103029674,1.0,1.0,292,292,176.0376723901252,120.0334405868498,122.54238813265404,188.2682545729095,-56.00423180327542,125.61346025893292,127.20074449603632,131.68335062016732,194.97512332783268,1.587284237103404,120.0334405868498,122.54238813265404,188.2682545729095,127.20074449603634,131.68335062016732,194.97512332783268,292,662.0,207.00000000000003,254,中舞鶴周辺,32.98452776044972,56.0909714625995,1.2747944872627714,1.440964175837409,available
533512793,255.7502822381071,264.64992690764365,321.32853295856415,441.610786579298,350.63928848028627,1046.4580572653397,1.0,1.0,116,116,363.45701256384194,201.41911156970264,211.16248241975256,274.0806812451446,-162.0379009941393,397.55072370856,283.1900715843799,240.10932169607187,511.8404810037842,-114.36065212418008,201.41911156970264,211.16248241975256,274.0806812451446,283.1900715843799,240.10932169607187,511.8404810037842,116,460.00000000000006,78.0,184,長浜周辺,54.33117066840447,158.42071499491811,1.2697418841985249,1.5594147920108659,available
533512794,472.18705901510697,472.09404388587416,472.09404388587416,616.8426735692573,616.7496584400244,616.7496584400244,1.0,1.0,2,2,151.42893619333802,70.23065610385449,70.32159700574772,70.32159700574772,-81.19828008948353,385.2092979339459,525.415982787635,525.3400259738745,525.3400259738745,140.20668485368913,70.23065610385449,70.32159700574772,70.32159700574772,525.415982787635,525.3400259738745,525.3400259738745,2,113.0,1.0,281,本館前周辺,401.9564029112525,91.42669078162226,6.723375306601924,1.1740082025989216,available
533512882,140.54155388841204,135.08856933807402,210.0640937123653,1094.426037348945,1109.816583872263,1170.3078765744513,1.0,1.0,42,42,316.63331866013084,98.5680677948342,93.53839064621228,140.6677191737178,-218.06525086529663,688.0316184948528,794.1063366810442,838.5024645731645,903.257643160014,106.07471818619148,98.56806779483418,93.53839064621228,140.6677191737178,794.106336681044,838.5024645731645,903.257643160014,42,68.0,24.0,179,高倉神社前周辺,41.97348609357783,300.31970066790086,1.4258324935509956,1.3781857501894301,available
533512891,139.32056456040334,137.7351786039283,227.09585242636552,1118.1167747116417,1104.2932444517357,1190.6768844087323,1.0,1.0,49,49,288.8570444872327,94.63964032237564,89.29555945187765,164.46397983881124,-194.21740416485707,853.0455944355106,852.145358832547,882.5774158768417,960.937609777034,-0.9002356029635621,94.63964032237566,89.29555945187765,164.46397983881124,852.1453588325471,882.5774158768417,960.937609777034,49,72.0,14.000000000000004,194,高倉神社前周辺,44.6809242380277,265.9714158790947,1.4721163783571967,1.3121197729029233,available
533513314,575.4101652921023,562.245437014525,746.7852224520581,1664.3653061697141,1687.707591134954,1823.1485117954546,1.0,1.0,245,245,562.5974946252306,446.8814183475994,439.2956793580192,597.5062845079211,-115.71607627763126,1450.5478993305774,1444.7166428671458,1457.586394644865,1586.6129681480925,-5.8312564634316,446.8814183475994,439.2956793580192,597.5062845079211,1444.7166428671458,1457.586394644865,1586.6129681480925,245,471.00000000000006,200.0,23,常団地前周辺,128.52874694450293,219.64866330256837,1.2876126454748427,1.1520358088120723,available
533513323,288.6058032020159,278.13133421153947,460.98991234057166,1781.166916831893,1785.7173527806926,1998.981485156769,1.0,1.0,294,294,331.59077769872783,229.5693960038441,200.66246055321616,396.51269500928174,-102.02138169488371,1576.7345062953968,1439.9612786603725,1413.5315235376468,1615.1143306675183,-136.77322763502457,229.56939600384416,200.66246055321616,396.51269500928174,1439.9612786603727,1413.5315235376468,1615.1143306675183,294,601.0,265.00000000000006,44,常口周辺,59.036407198171815,341.2056381715206,1.2571614867914853,1.2369547315112193,available
533513404,406.94674559899556,403.89108331672736,554.0229487439912,1237.50453560656,1252.9557654053117,1422.2658847627044,1.0,1.0,116,116,450.30270908013193,351.41580012133124,362.373184580282,452.17119719216936,-98.88690895880067,844.8305929473295,808.8942425549396,797.5072139226479,892.7464132806092,-35.93635039238984,351.41580012133124,362.373184580282,452.17119719216936,808.8942425549398,797.5072139226479,892.7464132806092,116,323.99999999999994,97.0,90,白鳥団地前周辺,55.53094547766432,428.6102930516204,1.1580206281518688,1.5298718553093291,available
533513411,633.5062215712696,657.7333951906824,714.5212031024018,1109.9000647070511,1111.0430733481362,1264.9100290002793,1.0,1.0,90,90,639.2297566465631,491.7464050109808,502.6483902633364,573.9160452580116,-147.48335163558232,934.5460819926172,908.204166631079,911.4576645313432,964.945617106853,-26.341915361538213,491.7464050109808,502.6483902633364,573.9160452580116,908.2041666310788,911.4576645313432,964.945617106853,90,200.00000000000003,63.0,62,上地橋周辺,141.7598165602888,201.69589807597208,1.2882782977480502,1.222082110484198,available
533513412,338.26487353816356,342.97028148301604,465.80914033365144,1254.1698840089555,1260.5058863422912,1468.023472271893,1.0,1.0,527,527,226.65812828068368,240.3050262720037,240.4957292541892,344.273768172798,13.646897991319976,1017.9252595901264,1032.5761561118711,1058.2737450244856,1248.4975709411622,14.650896521744812,240.30502627200363,240.4957292541892,344.273768172798,1032.576156111871,1058.2737450244856,1248.4975709411622,527,1300.0,289.99999999999994,118,上地橋周辺,97.95984726615987,221.59372789708436,1.4076479330701894,1.21460279378471,available
533513413,546.0821828019618,550.6870245442382,661.6633564892039,532.7085509651776,515.9758497962133,672.8206918275774,1.0,1.0,358,358,565.7589538983921,466.0205145191739,471.7014131486384,564.2613958291342,-99.73843937921816,482.5258150977189,422.84571369253285,423.1969399282101,540.4488845726113,-59.68010140518607,466.020514519174,471.7014131486384,564.2613958291342,422.8457136925329,423.1969399282101,540.4488845726113,358,809.0,236.0,125,丸山口周辺,80.06166828278793,109.8628372726447,1.1717985920971594,1.2598177862872464,available
533513414,327.52532253252554,334.6475799118302,455.5020117401068,740.3750021279197,723.3236673476304,948.5475157197566,1.0,1.0,631,631,239.78374044285516,212.03287483146437,227.6746601540333,293.5346165920535,-27.750865611390797,586.4176376990416,563.273336765145,559.8981243426886,732.9844189303193,-23.1443009338966,212.03287483146437,227.6746601540333,293.5346165920535,563.273336765145,559.8981243426886,732.9844189303193,631,1235.0,364.0,168,上地橋周辺,115.49244770106117,177.10166536277472,1.5446912314557875,1.3144151405778624,available
533513421,204.7184888179168,171.87405653596892,612.5298486811153,1582.2148564279664,1587.0446213766188,1753.2851455562386,1.0,1.0,241,241,131.2643416774291,125.0612112037342,107.04944212268327,296.83298641365644,-6.203130473694884,1114.738453753337,1234.329603920698,1272.923222289789,1330.2261684647688,119.59115016736108,125.0612112037342,107.04944212268327,296.83298641365644,1234.3296039206975,1272.923222289789,1330.2261684647688,241,719.0000000000001,215.0,195,常口周辺,79.6572776141826,347.88525250726843,1.6369463149082641,1.2818414558009896,available
533513423,569.4124812990592,591.4802825923028,660.599145952629,813.9338262770264,664.6920445845386,1172.5119915597904,1.0,1.0,139,139,556.4427979861277,386.5838567085651,355.3031483109663,507.6578646016168,-169.85894127756262,653.111936359659,613.8252212338317,516.3683681729527,887.2511577799227,-39.2867151258273,386.5838567085651,355.3031483109663,507.6578646016168,613.8252212338316,516.3683681729527,887.2511577799227,139,300.0,128.0,99,常団地前周辺,182.8286245904941,200.10860504319464,1.4729339350771793,1.3260025787812406,available
533513501,499.11610431333185,526.8302655672605,683.8255564271337,1589.419853717326,1677.6166709153167,1800.387508425795,1.0,1.0,25,25,284.97080547437565,258.15956870444666,295.65742591075866,337.78581118014347,-26.811236769929,1274.786278282451,1219.0515505169492,1241.0344576190114,1520.4945071857142,-55.73472776550148,258.1595687044468,295.65742591075866,337.78581118014347,1219.0515505169494,1241.0344576190114,1520.4945071857142,25,158.99999999999997,8.0,216,舞鶴市リサイクルプラザ前周辺,240.9565356088852,370.3683032003769,1.9333627911531868,1.3038167688998215,available
533513502,471.2151398939322,564.4430784446478,848.4470753582843,1009.3083353799141,1045.1025919399551,1140.5241544316352,1.0,1.0,206,206,134.27948766494703,184.191911729264,175.54247062144438,342.7077875848741,49.91242406431695,707.4842883784464,753.6086328662566,791.292424393965,871.1801906963927,46.12434448781016,184.1919117292639,175.54247062144438,342.7077875848741,753.6086328662562,791.292424393965,871.1801906963927,206,907.0000000000002,209.0,220,白鳥団地前周辺,287.0232281646682,255.69970251365748,2.558283561259474,1.3393003893030464,available
533513504,594.800987994774,572.0753061262586,668.2949093232909,753.6012623815299,730.8755805130144,827.0951837100466,1.0,1.0,22,22,510.5454180468817,399.4517442108116,406.5160631676597,433.65929943978745,-111.09367383607014,840.2466643420112,581.8630280463613,578.5934837837932,645.4300671393078,-258.3836362956499,399.4517442108116,406.5160631676597,433.65929943978745,581.8630280463613,578.5934837837932,645.4300671393078,22,39.0,19.0,145,白鳥団地前周辺,195.34924378396238,171.7382343351686,1.4890434116639288,1.295152340082149,available
533513511,255.60534681847045,255.96621232773074,400.14334884715424,264.86824093061904,245.02114928554667,392.80246583559216,1.0,1.0,427,427,113.62286737861056,188.27705815219875,183.16368297821396,303.7346978482733,74.65419077358818,140.18349823738052,173.056116476751,166.31118201551774,277.6035060719717,32.872618239370496,188.27705815219875,183.16368297821396,303.7346978482733,173.056116476751,166.31118201551774,277.6035060719717,427,902.0,286.0,266,丸山口周辺,67.3282886662717,91.81212445386805,1.3576021918286247,1.530533831008524,available
