mesh_code,centroid_transport_distance,weighted_mean_transport_distance,weighted_median_transport_distance,weighted_p90_transport_distance,transport_difference,centroid_medical_distance,weighted_mean_medical_distance,weighted_median_medical_distance,weighted_p90_medical_distance,medical_difference,population_weighted_mean_transport_distance,population_weighted_median_transport_distance,population_weighted_p90_transport_distance,population_weighted_mean_medical_distance,population_weighted_median_medical_distance,population_weighted_p90_medical_distance,residential_building_count,estimated_population_allocated,estimated_elderly_allocated,citywide_screening_rank,label
533512774,419.1914856808429,259.80140389919535,217.7082569823208,365.02055038861903,-159.39008178164755,943.1379879323548,878.1577410813891,886.3779325768885,970.6274429465252,-64.98024685096573,259.80140389919535,217.7082569823208,365.02055038861903,878.1577410813891,886.3779325768885,970.6274429465252,50,56.0,25.0,128,加津良周辺
533512781,446.60142735947244,385.1879138695558,372.57921031109424,542.7895006006848,-61.413513489916625,1038.193208938622,1094.6919550059154,1091.257327683514,1273.782680303015,56.49874606729327,385.1879138695558,372.57921031109424,542.7895006006848,1094.6919550059151,1091.257327683514,1273.782680303015,442,828.0,335.0,47,和田周辺
533512782,373.58713289576485,289.71408337011235,271.6362573773707,477.53966989058375,-83.8730495256525,474.4616453481453,430.4675862125269,459.95895160129817,608.7552383919739,-43.994059135618386,289.7140833701124,271.6362573773707,477.53966989058375,430.46758621252695,459.95895160129817,608.7552383919739,238,367.0,131.0,160,下四丁目周辺
533512783,118.05523659047964,92.8636228482279,80.70480401501815,145.1531991015539,-25.191613742251732,784.2023868169337,769.7560478316021,750.9186406387608,855.254506092609,-14.446338985331522,92.8636228482279,80.70480401501815,145.1531991015539,769.7560478316021,750.9186406387608,855.254506092609,190,204.0,102.0,234,加津良上周辺
533512784,97.04775351127807,109.82401027237533,96.07202937639421,197.78478098680392,12.776256761097258,606.1113773719546,514.8098579374357,530.3712747090987,655.1554022487002,-91.30151943451892,109.82401027237533,96.07202937639421,197.78478098680392,514.8098579374356,530.3712747090987,655.1554022487002,158,174.0,114.00000000000001,246,長浜口周辺
533512791,176.0376723901252,120.03344058684979,122.54238813265405,188.2682545729095,-56.00423180327542,125.61346025893292,127.20074449603632,131.68335062016732,194.97512332783268,1.587284237103404,120.0334405868498,122.54238813265405,188.2682545729095,127.20074449603634,131.68335062016732,194.97512332783268,292,662.0,207.00000000000003,254,中舞鶴周辺
533512793,363.45701256384194,201.41911156970264,211.16248241975256,274.0806812451446,-162.0379009941393,397.55072370856,283.1900715843799,240.10932169607187,511.8404810037842,-114.36065212418009,201.41911156970266,211.16248241975256,274.0806812451446,283.1900715843799,240.10932169607187,511.8404810037842,116,460.00000000000006,78.0,184,長浜周辺
533512794,151.42893619333802,70.23065610385449,70.32159700574772,70.32159700574772,-81.19828008948353,385.2092979339459,525.415982787635,525.3400259738745,525.3400259738745,140.20668485368913,70.23065610385449,70.32159700574772,70.32159700574772,525.415982787635,525.3400259738745,525.3400259738745,2,113.0,1.0,281,本館前周辺
533512882,316.63331866013084,98.5680677948342,93.53839064621229,140.6677191737178,-218.06525086529663,688.0316184948528,794.1063366810442,838.5024645731645,903.257643160014,106.07471818619149,98.56806779483418,93.53839064621229,140.6677191737178,794.106336681044,838.5024645731645,903.257643160014,42,68.0,23.999999999999996,179,高倉神社前周辺
533512891,288.8570444872327,94.63964032237564,89.29555945187765,164.46397983881124,-194.21740416485707,853.0455944355106,852.145358832547,882.5774158768417,960.937609777034,-0.9002356029635621,94.63964032237566,89.29555945187765,164.46397983881124,852.1453588325471,882.5774158768417,960.937609777034,49,72.0,14.000000000000004,194,高倉神社前周辺
533513314,562.5974946252306,446.8814183475994,439.29567935801924,597.5062845079211,-115.71607627763126,1450.5478993305774,1444.7166428671458,1457.5863946448653,1586.6129681480925,-5.8312564634316,446.8814183475994,439.29567935801924,597.5062845079211,1444.7166428671458,1457.5863946448653,1586.6129681480925,245,471.00000000000006,200.0,23,常団地前周辺
533513323,331.59077769872783,229.5693960038441,200.66246055321616,396.51269500928174,-102.02138169488373,1576.7345062953968,1439.9612786603723,1413.5315235376468,1615.1143306675185,-136.77322763502457,229.56939600384416,200.66246055321616,396.51269500928174,1439.9612786603727,1413.5315235376468,1615.1143306675185,294,601.0,265.00000000000006,44,常口周辺
533513404,450.30270908013193,351.41580012133124,362.373184580282,452.17119719216936,-98.88690895880069,844.8305929473295,808.8942425549396,797.5072139226479,892.7464132806092,-35.93635039238984,351.41580012133124,362.373184580282,452.17119719216936,808.8942425549398,797.5072139226479,892.7464132806092,116,323.99999999999994,96.99999999999999,90,白鳥団地前周辺
533513411,639.2297566465631,491.7464050109808,502.64839026333635,573.9160452580116,-147.48335163558232,934.5460819926172,908.204166631079,911.4576645313431,964.945617106853,-26.341915361538213,491.7464050109808,502.64839026333635,573.9160452580116,908.2041666310788,911.4576645313431,964.945617106853,90,200.00000000000003,63.0,62,上地橋周辺
533513412,226.65812828068368,240.30502627200366,240.4957292541892,344.273768172798,13.646897991319975,1017.9252595901263,1032.5761561118711,1058.2737450244856,1248.4975709411622,14.650896521744812,240.30502627200363,240.4957292541892,344.273768172798,1032.576156111871,1058.2737450244856,1248.4975709411622,527,1300.0,289.99999999999994,118,上地橋周辺
533513413,565.7589538983921,466.0205145191739,471.70141314863844,564.2613958291342,-99.73843937921816,482.5258150977189,422.84571369253285,423.1969399282101,540.4488845726113,-59.680101405186065,466.02051451917396,471.70141314863844,564.2613958291342,422.8457136925329,423.1969399282101,540.4488845726113,358,809.0,236.0,125,丸山口周辺
533513414,239.78374044285513,212.03287483146434,227.6746601540333,293.5346165920535,-27.750865611390793,586.4176376990416,563.273336765145,559.8981243426886,732.9844189303193,-23.144300933896602,212.03287483146434,227.6746601540333,293.5346165920535,563.273336765145,559.8981243426886,732.9844189303193,631,1235.0,364.0,168,上地橋周辺
533513421,131.2643416774291,125.0612112037342,107.04944212268327,296.83298641365644,-6.203130473694884,1114.738453753337,1234.329603920698,1272.923222289789,1330.2261684647688,119.59115016736109,125.06121120373419,107.04944212268327,296.83298641365644,1234.3296039206975,1272.923222289789,1330.2261684647688,241,719.0000000000001,215.0,195,常口周辺
533513423,556.4427979861277,386.5838567085651,355.3031483109663,507.65786460161684,-169.85894127756262,653.111936359659,613.8252212338317,516.3683681729527,887.2511577799227,-39.2867151258273,386.5838567085651,355.3031483109663,507.65786460161684,613.8252212338316,516.3683681729527,887.2511577799227,139,300.0,128.0,99,常団地前周辺
533513501,284.97080547437565,258.15956870444666,295.65742591075866,337.78581118014347,-26.811236769928996,1274.7862782824507,1219.0515505169492,1241.0344576190114,1520.4945071857142,-55.734727765501475,258.15956870444677,295.65742591075866,337.78581118014347,1219.0515505169494,1241.0344576190114,1520.4945071857142,25,158.99999999999997,8.0,216,舞鶴市リサイクルプラザ前周辺
533513502,134.27948766494703,184.19191172926398,175.54247062144438,342.70778758487415,49.91242406431695,707.4842883784464,753.6086328662566,791.292424393965,871.1801906963927,46.12434448781016,184.1919117292639,175.54247062144438,342.70778758487415,753.6086328662562,791.292424393965,871.1801906963927,206,907.0000000000002,209.0,220,白鳥団地前周辺
533513504,510.5454180468817,399.45174421081157,406.51606316765964,433.65929943978745,-111.09367383607014,840.2466643420112,581.8630280463613,578.5934837837932,645.4300671393078,-258.3836362956499,399.4517442108116,406.51606316765964,433.65929943978745,581.8630280463613,578.5934837837932,645.4300671393078,22,39.0,19.0,145,白鳥団地前周辺
533513511,113.62286737861056,188.27705815219875,183.16368297821393,303.7346978482733,74.65419077358818,140.18349823738052,173.05611647675101,166.31118201551774,277.6035060719717,32.872618239370496,188.27705815219875,183.16368297821393,303.7346978482733,173.056116476751,166.31118201551774,277.6035060719717,427,902.0000000000001,286.0,266,丸山口周辺
533513512,185.30074325557842,136.7071258679006,138.84828904035288,212.12447515234686,-48.593617387677824,139.6166654384056,215.34435047976314,200.6411239807226,341.0190758940545,75.72768504135755,136.7071258679006,138.84828904035288,212.12447515234686,215.3443504797631,200.6411239807226,341.0190758940545,595,1151.0,422.0,251,行永周辺
533513513,207.03429189056158,172.96130523040492,178.66544463940326,270.352268774967,-34.07298666015666,353.94583482033465,275.75557210867976,287.3486919299224,408.3346442527384,-78.1902627116549,172.9613052304049,178.66544463940326,270.352268774967,275.7555721086798,287.3486919299224,408.3346442527384,593,1299.0,387.0,206,森町周辺
533513514,102.52394591183787,144.108083287245,127.97919909782276,258.51548073153594,41.584137375407124,174.74883467012285,163.47523056246087,152.7193107694663,315.0969736211555,-11.273604107661981,144.108083287245,127.97919909782276,258.51548073153594,163.47523056246087,152.7193107694663,315.0969736211555,653,1918.0,499.0,257,行永郵便局前周辺
533513521,433.3799410085032,418.40782130410133,424.6126086759813,542.7858975960493,-14.972119704401848,194.50637176121816,250.95785301693306,252.03531276516057,398.8562803666307,56.451481255714896,418.4078213041012,424.6126086759813,542.7858975960493,250.95785301693306,252.03531276516057,398.8562803666307,660,1387.0,400.99999999999994,201,舞鶴医療センター前周辺
533513522,543.0450586233042,623.4204687799368,616.7108629353737,745.1856185378878,80.3754101566326,640.485914656108,439.3771047536268,434.09185175816197,528.1962111538138,-201.1088099024812,623.4204687799365,616.7108629353737,745.1856185378878,439.3771047536267,434.09185175816197,528.1962111538138,132,236.00000000000003,106.0,113,溝尻周辺
533513523,149.3726608053634,192.626750830783,181.483953508991,320.8130436522877,43.2540900254196,145.01399485126993,182.260409523644,182.15187994752583,281.7237459446664,37.24641467237407,192.62675083078295,181.483953508991,320.8130436522877,182.26040952364394,182.15187994752583,281.7237459446664,420,1277.0000000000002,202.0,252,舞鶴医療センター前周辺
533513524,223.62784081884226,172.88160501750679,171.30564649112094,274.2155652810739,-50.74623580133547,648.0910371102367,761.8140358226786,759.0191805024978,926.2226136035528,113.72299871244195,172.88160501750679,171.30564649112094,274.2155652810739,761.8140358226788,759.0191805024978,926.2226136035528,261,512.0,129.0,172,溝尻周辺
533513533,314.79290907585516,181.4299188387149,167.7159332291838,303.5802637275919,-133.36299023714025,1191.980853639388,1086.8273408486473,1090.9657058486082,1222.0364137702918,-105.1535127907407,181.4299188387149,167.7159332291838,303.5802637275919,1086.8273408486475,1090.9657058486082,1222.0364137702918,69,135.99999999999997,21.999999999999996,144,堂の奥周辺
533513541,929.4708676115221,624.2370554029812,629.6306908422138,649.210539265926,-305.2338122085408,1946.8430976113152,1648.4899987282317,1638.7123062983862,1685.2475515168555,-298.3530988830835,624.2370554029814,629.6306908422138,649.210539265926,1648.4899987282317,1638.7123062983862,1685.2475515168555,15,12.0,7.000000000000001,166,堂の奥周辺
533513601,706.6065340673392,689.368625714723,674.3416102751324,763.3773771260882,-17.237908352616273,901.5356432007736,713.2452045034869,626.9893973757582,1017.5871615231878,-188.29043869728673,689.3686257147231,674.3416102751324,763.3773771260882,713.2452045034873,626.9893973757582,1017.5871615231878,94,251.0,91.00000000000001,48,三宅団地前周辺
533513602,610.315184455642,507.71877212342343,518.5222539671369,667.5435948555889,-102.59641233221856,635.371714458563,620.4742019592038,578.4971761523807,880.0270471878231,-14.897512499359209,507.7187721234235,518.5222539671369,667.5435948555889,620.4742019592038,578.4971761523807,880.0270471878231,176,330.0,109.0,103,市役所前周辺
533513603,352.0548083880494,302.4763307508154,298.207744315109,487.9190510723354,-49.578477637234016,638.2544597796258,779.254853852129,795.3104210750538,830.0609769362517,141.00039407250324,302.4763307508156,298.207744315109,487.9190510723354,779.254853852129,795.3104210750538,830.0609769362517,123,407.99999999999994,215.00000000000003,131,三宅団地前周辺
533513604,224.2445524093509,210.64342945351112,215.33058964755782,288.4903003747953,-13.60112295583977,665.754853489431,461.9372570890287,449.195598478706,489.5974789021877,-203.81759640040224,210.64342945351115,215.33058964755782,288.4903003747953,461.9372570890288,449.195598478706,489.5974789021877,57,83.0,36.0,191,市役所前周辺
533513611,148.37113344284307,141.66764073293928,127.88560883193904,227.7075883326352,-6.703492709903799,113.53765496381014,174.18343601465634,178.73398487120676,275.2343515590658,60.645781050846196,141.66764073293928,127.88560883193904,227.7075883326352,174.18343601465637,178.73398487120676,275.2343515590658,192,508.0,174.0,265,共済病院前周辺
533513612,188.13482953669188,221.425971280716,213.16336545553818,363.51277751822096,33.29114174402412,109.46716026907215,129.07219403390826,101.33587693059144,261.85758182772906,19.605033764836108,221.42597128071597,213.16336545553818,363.51277751822096,129.07219403390826,101.33587693059144,261.85758182772906,286,1186.0,364.99999999999994,255,東舞鶴駅周辺
533513613,192.58500781268117,136.38542635087506,126.63414368723755,242.5596338112075,-56.199581461806105,222.60443815312564,214.68794562375993,198.48486219112132,363.5449159813764,-7.916492529365712,136.38542635087506,126.63414368723755,242.5596338112075,214.6879456237599,198.48486219112132,363.5449159813764,365,1077.0,353.0,237,大門通三条周辺
533513614,266.21368619471804,219.90090576393263,204.63868034138207,354.05840023787795,-46.31278043078541,66.96435227515086,112.28026616469944,100.14174569069132,215.49280143406307,45.31591388954858,219.90090576393263,204.63868034138207,354.05840023787795,112.28026616469946,100.14174569069132,215.49280143406307,429,979.0,329.0,258,七条周辺
533513621,168.42261281344187,132.9875230714594,126.03558791800651,219.22345977472457,-35.435089741982466,309.394089361232,310.83298986695,312.04084517996836,476.5713390139761,1.4389005057180384,132.98752307145938,126.03558791800651,219.22345977472457,310.8329898669501,312.04084517996836,476.5713390139761,383,848.0,316.0,235,中町周辺
533513622,273.22389285317445,241.7952097061436,229.10950480612118,432.550431085754,-31.428683147030853,712.0910697651327,635.4071030878564,643.3011754088323,761.8464239558871,-76.68396667727632,241.7952097061436,229.10950480612118,432.550431085754,635.4071030878564,643.3011754088323,761.8464239558871,457,1018.0,330.0,133,梅ヶ谷口周辺
533513623,151.13165734385836,129.02799360849815,115.6541397017247,232.87477058598446,-22.103663735360215,181.22747212911653,179.9210035848488,184.70945119702526,277.18055705949604,-1.3064685442677444,129.02799360849815,115.6541397017247,232.87477058598446,179.9210035848488,184.70945119702526,277.18055705949604,489,1021.0,332.0,247,西町三丁目周辺
533513624,585.8789224992578,593.298538818544,597.5023735933939,648.2533532322321,7.419616319286206,666.4617111394427,634.908589743655,639.4532377749607,692.4154439109822,-31.553121395787684,593.2985388185439,597.5023735933939,648.2533532322321,634.9085897436549,639.4532377749607,692.4154439109822,43,68.0,28.0,132,中町周辺
533513711,337.2803810277101,199.78903560803826,201.92137557192248,249.3354652085399,-137.49134541967186,256.83762334493366,124.59079982904247,140.38709982516264,175.27541383412222,-132.2468235158912,199.78903560803826,201.92137557192248,249.3354652085399,124.59079982904248,140.38709982516264,175.27541383412222,75,215.0,48.00000000000001,215,大門通三条周辺
533513712,220.69644102116607,132.26072937549398,135.44002728854403,204.16875306599619,-88.43571164567209,68.45790417949165,132.87038376756394,145.0628705160124,212.08328246206696,64.41247958807229,132.26072937549398,135.44002728854403,204.16875306599619,132.87038376756394,145.0628705160124,212.08328246206696,170,809.9999999999999,224.0,259,七条周辺
533513721,52.282694004482124,149.67261655089018,141.1575880757976,246.24146802254032,97.38992254640806,66.29273522734431,165.22689092421285,152.24424555639584,298.129114773921,98.93415569686854,149.67261655089015,141.1575880757976,246.24146802254032,165.22689092421285,152.24424555639584,298.129114773921,390,936.0,271.0,286,市場周辺
533513722,515.568288923447,448.3121105003055,467.8049911302719,508.5874935346099,-67.25617842314148,627.876080750062,538.3705038816281,579.7936129696923,620.6767769093299,-89.50557686843388,448.3121105003054,467.8049911302719,508.5874935346099,538.3705038816282,579.7936129696923,620.6767769093299,159,341.0,118.0,122,市場周辺
533513723,473.02987353489937,363.8543195464865,350.76021489505064,491.6500068060097,-109.17555398841284,427.9833556101608,354.67098520214176,334.13145168491485,508.7246518958683,-73.31237040801904,363.85431954648647,350.76021489505064,491.6500068060097,354.67098520214176,334.13145168491485,508.7246518958683,185,456.0,165.0,149,市場周辺
533513724,491.8521885248211,555.428484077833,573.4063069508799,666.8340414558253,63.5762955530119,762.8635982700614,627.2691451982672,621.0737436594159,728.1039870180755,-135.5944530717942,555.4284840778329,573.4063069508799,666.8340414558253,627.2691451982672,621.0737436594159,728.1039870180755,386,776.0,213.99999999999997,79,東高口周辺
533513731,366.03103944623035,507.6561978569264,488.1587435274132,536.0041243599333,141.62515841069603,223.2865236640111,188.73556950088516,220.94634023348027,338.6978255912809,-34.55095416312594,507.65619785692644,488.1587435274132,536.0041243599333,188.73556950088516,220.94634023348027,338.6978255912809,5,115.0,101.0,208,東高口周辺
533513733,137.7059405216422,292.419810597495,295.42669088725887,363.2690493835214,154.71387007585278,669.0299425017765,799.5070473352898,811.0299406369942,897.7922013384115,130.4771048335133,292.419810597495,295.42669088725887,363.2690493835214,799.5070473352897,811.0299406369942,897.7922013384115,232,638.0,147.0,221,東高口周辺
533513734,84.38464393334291,244.44996410184743,236.904386503299,355.2124394134485,160.0653201685045,809.0811925676635,900.6765993810342,888.8456037998743,1031.53110614159,91.59540681337069,244.44996410184737,236.904386503299,355.2124394134485,900.676599381034,888.8456037998743,1031.53110614159,345,763.0000000000001,183.0,243,田中橋周辺
533513743,165.63974742330063,252.65721208299217,237.72169383921727,439.6236138441741,87.01746465969154,1226.7826813852112,1165.8366527412377,1174.4246230279934,1237.7529902751933,-60.94602864397348,252.65721208299217,237.72169383921727,439.6236138441741,1165.8366527412377,1174.4246230279934,1237.7529902751933,219,448.0,104.0,163,小倉周辺
533513744,103.86109514267088,184.76724645602766,196.85855788057265,259.49439901353594,80.90615131335679,1040.735962717664,942.4075787472873,939.0429498897184,1058.34927977211,-98.32838397037676,184.7672464560277,196.85855788057265,259.49439901353594,942.4075787472876,939.0429498897184,1058.34927977211,247,751.0,111.00000000000001,230,田園町口周辺
533513751,457.9102552391184,376.44006041458886,397.49433045041445,450.55347794688834,-81.47019482452953,1429.751240862773,1306.4604206736863,1310.639713803804,1382.6564789900826,-123.29082018908684,376.4400604145889,397.49433045041445,450.55347794688834,1306.4604206736865,1310.639713803804,1382.6564789900826,27,30.0,12.000000000000002,142,鹿原周辺
533513752,647.8294718909459,577.8695610295136,557.6210010275834,716.6685122398321,-69.95991086143226,1596.5024827425675,1489.725413459988,1458.5786653446407,1640.3364759953968,-106.77706928257953,577.8695610295138,557.6210010275834,716.6685122398321,1489.725413459988,1458.5786653446407,1640.3364759953968,23,42.000000000000014,17.000000000000004,74,庵の谷周辺
533513821,280.0739054362432,504.2819146197037,505.77882142683285,553.7332336171874,224.2080091834605,123.6719102824248,341.122151202836,336.822933986142,384.4710253976426,217.4502409204112,504.28191461970334,505.77882142683285,553.7332336171874,341.1221512028358,336.822933986142,384.4710253976426,47,526.0000000000001,8.999999999999998,272,教育隊前周辺
533513822,744.4853286885959,644.9692449353441,658.5962403707928,716.1556191044576,-99.51608375325179,682.2397767196807,679.261030863189,688.0079979493901,872.2355021517053,-2.978745856491628,644.9692449353442,658.5962403707928,716.1556191044576,679.2610308631891,688.0079979493901,872.2355021517053,315,571.0,147.0,68,東高口周辺
533513831,575.5988445307456,445.04103945628896,438.9581438473547,525.3984361855731,-130.55780507445667,1128.1455596236635,977.327737232414,982.239431672773,1037.4427094206999,-150.81782239124948,445.04103945628896,438.9581438473547,525.3984361855731,977.327737232414,982.239431672773,1037.4427094206999,160,319.0,130.0,39,東高口周辺
533513832,491.37086173677966,346.7904520328018,345.93976171709113,421.027682797623,-144.58040970397786,1216.434307126815,1048.381532861169,1040.9565084284625,1148.7612978395778,-168.0527742656459,346.7904520328017,345.93976171709113,421.027682797623,1048.3815328611688,1040.9565084284625,1148.7612978395778,155,232.00000000000006,66.0,65,田中橋周辺
533513841,518.3674048145631,367.5772166071292,371.9208771919555,471.93052975825515,-150.7901882074339,1092.0823953165598,1077.8104485667393,1021.821836214137,1268.292471629283,-14.271946749820472,367.5772166071294,371.9208771919555,471.93052975825515,1077.8104485667395,1021.821836214137,1268.292471629283,126,203.0,63.00000000000001,73,安岡周辺
533513842,75.63472918025295,176.08192919535767,167.36512465472435,302.84347745311095,100.44720001510473,640.9238052826852,690.3058813400249,758.0209249828264,847.7267133491407,49.38207605733976,176.08192919535767,167.36512465472435,302.84347745311095,690.3058813400248,758.0209249828264,847.7267133491407,270,582.0,136.0,249,安岡周辺
533513844,351.4289579665768,262.81394326924635,258.61438472569586,395.4057700592271,-88.61501469733042,407.1857942398133,193.7618773043589,172.37436850911254,251.22008211153232,-213.42391693545437,262.81394326924635,258.61438472569586,395.4057700592271,193.76187730435896,172.37436850911254,251.22008211153232,39,118.99999999999999,51.0,192,中山周辺
533513912,255.86970883964537,84.18453582372642,89.24718408726724,124.53044195223518,-171.68517301591896,948.8381698148319,785.2641255615931,780.7609740276881,818.5427952043872,-163.57404425323875,84.18453582372636,89.24718408726724,124.53044195223518,785.264125561593,780.7609740276881,818.5427952043872,19,76.00000000000001,16.999999999999996,185,さくらどおりマンション前周辺
533513934,533.5142598180629,233.37811938357515,232.7951441870904,269.33221053339054,-300.13614043448774,1703.4994545995528,1607.5971465352118,1599.3373829809639,1664.9807978577437,-95.90230806434101,233.37811938357524,232.7951441870904,269.33221053339054,1607.597146535212,1599.3373829809639,1664.9807978577437,12,52.999999999999986,26.0,61,中宮周辺
533513942,255.87800925265512,239.40388340988864,265.6002928949654,322.8311466162073,-16.474125842766483,493.35617438799176,510.99935811750566,545.5341806804792,598.9071105850754,17.643183729513908,239.40388340988855,265.6002928949654,322.8311466162073,510.99935811750544,545.5341806804792,598.9071105850754,76,48.00000000000001,22.0,222,中山周辺
533513943,341.11916887929453,190.22666974189158,194.15630644518092,265.7951922589534,-150.89249913740295,1224.9382193345193,1313.965409969002,1305.122611564155,1448.624491472106,89.02719063448262,190.22666974189156,194.15630644518092,265.7951922589534,1313.9654099690022,1305.122611564155,1448.624491472106,254,452.0,144.0,71,中宮周辺
533513944,361.84623533522074,257.10230962632096,286.98523669126007,405.16939668205134,-104.74392570889978,861.4820947975419,966.8039875390759,956.1863397295602,1139.162711991411,105.32189274153404,257.10230962632096,286.98523669126007,405.16939668205134,966.8039875390759,956.1863397295602,1139.162711991411,163,249.0,83.0,109,朝来中周辺
533523021,94.64881985489899,193.40934276848313,198.2610323196507,299.55796404838316,98.76052291358414,332.5414078800896,245.63650815614025,250.33719281489752,356.59789686240623,-86.90489972394934,193.40934276848313,198.2610323196507,299.55796404838316,245.63650815614022,250.33719281489752,356.59789686240623,169,190.0,78.0,256,大波下周辺
533523022,65.9113472465246,163.33357231842916,153.0449684108659,244.49849361783862,97.42222507190456,898.6592840201365,774.855294054177,783.3519915494979,887.06228355558,-123.80398996595954,163.3335723184292,153.0449684108659,244.49849361783862,774.8552940541769,783.3519915494979,887.06228355558,12,27.000000000000007,11.0,263,久原口周辺
533523023,438.97362693582943,381.0831236499799,372.6875575941731,426.1321906953854,-57.89050328584955,544.0486925355285,435.8792784054594,440.4535942446838,498.0794063152044,-108.16941413006913,381.0831236499799,372.6875575941731,426.1321906953854,435.87927840545944,440.4535942446838,498.0794063152044,66,143.0,34.0,167,若浦中学校前周辺
533523031,227.60145447164106,152.7871874412234,133.30975723816798,298.8007169142726,-74.81426703041765,1465.464111208557,1531.5293032602247,1550.4541168598244,1713.210134907695,66.06519205166774,152.7871874412234,133.30975723816798,298.8007169142726,1531.5293032602249,1550.4541168598244,1713.210134907695,52,58.0,31.000000000000004,140,大波上周辺
533523032,411.1773727537705,302.5026280381911,305.15185598837013,389.7644896133741,-108.67474471557938,1956.506793087419,1834.6858052296295,1875.9225278304737,1949.5391924452786,-121.82098785778953,302.50262803819123,305.15185598837013,389.7644896133741,1834.6858052296293,1875.9225278304737,1949.5391924452786,251,629.0,110.0,38,大波上周辺
533523041,201.18092358450718,171.40375044602956,163.94202368463746,304.0309224983039,-29.77717313847762,1557.7399594126932,1458.3962992092643,1463.2466525658326,1563.9221912211458,-99.34366020342895,171.4037504460296,163.94202368463746,304.0309224983039,1458.3962992092647,1463.2466525658326,1563.9221912211458,238,324.0,148.00000000000003,115,中宮周辺
533523042,334.4657665520449,249.8141569246962,242.2853624468039,362.82411812045007,-84.6516096273487,1291.6152811441746,1394.2712605635347,1370.6209450740819,1494.9715056126706,102.65597941936016,249.81415692469608,242.2853624468039,362.82411812045007,1394.2712605635343,1370.6209450740819,1494.9715056126706,82,73.00000000000003,25.000000000000004,124,朝来中周辺
533523053,1066.0126298956382,1180.512552023584,1090.342457441497,1399.2985465586962,114.49992212794587,1704.863117981552,1873.5598083619375,1857.7332839610779,1953.7673426644235,168.69669038038546,1180.5125520235842,1090.342457441497,1399.2985465586962,1873.559808361938,1857.7332839610779,1953.7673426644235,22,18.0,5.000000000000001,209,朝来中周辺
533523114,318.49579341660194,140.31521549621422,132.54820467681492,179.88600426581237,-178.18057792038772,1376.5590225719407,1559.940113455213,1561.4094683580297,1575.560962928184,183.38109088327224,140.31521549621417,132.54820467681492,179.88600426581237,1559.9401134552124,1561.4094683580297,1575.560962928184,8,36.0,1.9999999999999998,253,大浦小学校前周辺
533523123,130.83063111255427,60.330231407995264,60.33023140799526,60.33023140799526,-70.50039970455902,1396.0359647953164,1420.5077408436166,1420.5077408436166,1420.5077408436166,24.47177604830017,60.33023140799526,60.33023140799526,60.33023140799526,1420.5077408436166,1420.5077408436166,1420.5077408436166,1,39.0,19.0,232,平口周辺
