mesh_code,network_transport_weighted_mean_distance_m,network_transport_weighted_median_distance_m,network_transport_weighted_p90_distance_m,network_medical_weighted_mean_distance_m,network_medical_weighted_median_distance_m,network_medical_weighted_p90_distance_m,transport_elderly_weight_coverage,medical_elderly_weight_coverage,network_reachable_buildings_transport,network_reachable_buildings_medical,centroid_transport_distance,weighted_mean_transport_distance,weighted_median_transport_distance,weighted_p90_transport_distance,transport_difference,centroid_medical_distance,weighted_mean_medical_distance,weighted_median_medical_distance,weighted_p90_medical_distance,medical_difference,population_weighted_mean_transport_distance,population_weighted_median_transport_distance,population_weighted_p90_transport_distance,population_weighted_mean_medical_distance,population_weighted_median_medical_distance,population_weighted_p90_medical_distance,residential_building_count,estimated_population_allocated,estimated_elderly_allocated,citywide_screening_rank,label,network_minus_building_euclidean_transport_m,network_minus_building_euclidean_medical_m,network_transport_detour_ratio,network_medical_detour_ratio,network_metric_status
523973793,288.41562364275296,292.43980991084027,431.8323737225829,368.45287827915706,357.20388008511975,556.96548794648,0.9522681820999137,0.9522681820999137,336,336,99.375351244285,181.61756547057627,193.18528805901585,271.3659507497155,82.24221422629127,363.622548510863,266.8663513878241,265.2095699595436,387.4014812122288,-96.75619712303887,181.61756547057627,193.18528805901585,271.3659507497155,266.8663513878241,265.2095699595436,387.4014812122288,341,1237.0,337.0,162.0,目白山下周辺,106.7980581721767,101.58652689133294,1.5880381553153182,1.3806644275797142,partial
523973794,79.60790384372874,86.70141946171994,123.53637347602461,314.7540914897764,303.7735600027524,348.5404583902049,1.0,1.0,16,16,322.3947396406908,49.57131055198344,43.73420934289594,78.2201685498321,-272.8234290887073,495.99250533852506,261.1081893774061,251.2399428968509,304.78292546363724,-234.88431596111892,49.57131055198344,43.73420934289594,78.2201685498321,261.1081893774061,251.2399428968509,304.78292546363724,16,2194.0,663.0,,目白山周辺,30.036593291745298,53.645902112370266,1.6059269556782674,1.2054546900282412,available
523973853,176.53485856695235,193.43206922201932,234.0885305649101,538.4767468116017,545.2582860967719,669.1670197417295,0.9802441049607186,0.9802441049607186,111,111,84.58643695241283,92.89669396220764,108.01511451276843,132.35762623655486,8.310257009794825,355.6462744658696,262.33965277283403,264.74149270867264,312.8196602519335,-93.30662169303554,92.89669396220762,108.01511451276843,132.35762623655486,262.339652772834,264.74149270867264,312.8196602519335,116,2048.0,641.9999999999999,155.0,辻堂西海岸周辺,83.63816460474472,276.1370940387677,1.9003352114852496,2.0525938077606636,partial
523973854,258.908729061198,250.94520744271813,379.9261182008712,527.6894952144912,555.4525455013619,646.9590207416209,1.0,1.0,160,160,63.50867188050245,115.10706247695732,127.88272022243618,180.11936428519306,51.59839059645486,413.4520459001422,322.7847394527069,314.1069170651542,454.96059019388224,-90.6673064474353,115.10706247695737,127.88272022243618,180.11936428519306,322.7847394527069,314.1069170651542,454.96059019388224,160,2541.0,847.0,159.0,交通公園前周辺,143.8016665842407,204.90475576178432,2.249286216586646,1.634803107821044,available
523973861,256.814305327306,281.639879416732,306.32052940115364,376.1170777871242,413.7083346555474,438.388984639969,1.0,1.0,88,88,137.84231735052128,156.87672997250326,156.678935596147,220.26590930278527,19.03441262198197,392.1734539259955,218.90443025887456,191.96395075281703,301.818318434081,-173.2690236671209,156.87672997250326,156.678935596147,220.26590930278527,218.90443025887456,191.96395075281703,301.818318434081,88,586.0,84.0,181.0,辻堂海浜公園前周辺,99.93757535480273,157.21264752824962,1.637045248025755,1.7181793778332,available
523973862,287.07761718402236,298.82933749314225,395.22322521529134,430.59400844522827,402.61891473124234,644.5006875690166,1.0,1.0,485,485,133.53469117933864,201.4694144734923,207.9864008510967,286.15972710733456,67.93472329415366,267.3597578337018,255.64455491576777,245.17652978641885,447.1222035858471,-11.715202917934022,201.46941447349224,207.9864008510967,286.15972710733456,255.6445549157677,245.17652978641885,447.1222035858471,485,1603.0,367.0,147.0,湘洋中学校前周辺,85.60820271053007,174.9494535294605,1.424919102158773,1.6843464887687694,available
523973863,241.1516820045388,243.95880815135922,350.2587015196201,287.3975947728244,258.0845201785249,436.84011625981714,1.0,1.0,517,517,150.83579887084977,141.23680592334335,131.00863438856916,278.8617752888865,-9.598992947506416,100.41403635353144,167.40715386355197,144.5935304766137,298.64814658376105,66.99311751002054,141.23680592334335,131.00863438856916,278.8617752888865,167.40715386355205,144.5935304766137,298.64814658376105,517,3426.0,763.0000000000001,179.0,辻堂東海岸周辺,99.91487608119544,119.99044090927242,1.7074280349799507,1.716758144081899,available
523973864,549.4606485105223,558.3881990348243,739.8547622240409,335.6948581453871,291.5144522661014,564.2024760105782,1.0,1.0,1032,1032,508.9657461388165,377.45062100132026,378.7199267164494,488.5885266893362,-131.51512513749623,233.6086700940001,212.89987877016443,193.20013063340787,374.6779501592136,-20.70879132383567,377.45062100132026,378.7199267164494,488.5885266893362,212.8998787701645,193.20013063340787,374.6779501592136,1032,3215.0000000000005,683.0000000000001,22.0,鵠沼車庫前周辺,172.01002750920208,122.79497937522268,1.4557153119867312,1.576773364477984,available
523973871,326.5397606008486,342.4988710788708,460.95594969651296,541.7934864578168,529.0136385587914,755.1855010276927,1.0,1.0,616,616,196.6383065164044,201.5017896241581,208.1755398276696,283.9094806339117,4.863483107753751,464.28876167000897,411.4156130415213,398.0992591488279,575.9923071854589,-52.87314862848768,201.50178962415816,208.1755398276696,283.9094806339117,411.4156130415213,398.0992591488279,575.9923071854589,616,2411.0,601.0,20.0,鵠沼プールガーデン周辺,125.03797097669047,130.37787341629553,1.6205303248666514,1.3169006456814691,available
523973872,311.23760122567046,303.6178815099942,456.68429746835716,314.13679508765495,307.86501335754986,466.96278670401125,1.0,1.0,826,826,229.87257238262976,197.44262373374264,192.9414146453788,306.94052071599265,-32.42994864888715,205.0873887273123,212.98200991862623,215.1963318733807,329.5801615988163,7.894621191313945,197.44262373374264,192.9414146453788,306.94052071599265,212.98200991862623,215.1963318733807,329.5801615988163,826,2754.0,627.0,84.0,鵠沼海岸周辺,113.79497749192782,101.15478516902871,1.5763445366557922,1.474945208788652,available
523973873,251.62720006342906,240.3440332048859,386.0512796144294,643.4460547818541,645.4038886678696,848.3976325989942,1.0,1.0,877,877,154.0370837119835,160.77358564451836,162.97614682720635,236.4681185307428,6.73650193253485,447.7316818665659,405.6958623997718,420.458419386272,563.8268046706698,-42.03581946679412,160.7735856445184,162.97614682720635,236.4681185307428,405.6958623997717,420.458419386272,563.8268046706698,877,3222.0,823.0,34.0,鵠沼車庫前周辺,90.8536144189107,237.75019238208228,1.565102868451254,1.586030606710511,available
523973874,250.7873290793503,241.9510772461345,402.5127931429757,247.22074786379233,242.86340258062975,392.36690634837584,1.0,1.0,919,919,176.84705216206916,150.63154968897896,144.60177549623612,243.0044586290884,-26.2155024730902,92.72403315760268,144.41401022247584,131.38345412703967,256.25787134364094,51.68997706487315,150.63154968897896,144.60177549623612,243.0044586290884,144.41401022247587,131.38345412703967,256.25787134364094,919,2517.0,704.0,174.0,熊倉通り周辺,100.15577939037132,102.80673764131649,1.6649057225871404,1.71188894680605,available
523973881,617.2650154637181,605.285097723381,777.6375593338087,342.31710033992385,361.02460978974443,483.72096145920716,1.0,1.0,943,943,507.9681889302839,399.6977087291187,409.7784394153224,498.94772567284446,-108.2704802011652,183.38837996721116,220.64215571551435,229.14132228853825,330.9588602676523,37.25377574830321,399.6977087291186,409.7784394153224,498.94772567284446,220.6421557155144,229.14132228853825,330.9588602676523,943,2307.0,638.0,55.0,鵠沼周辺,217.5673067345994,121.6749446244095,1.544329632077146,1.5514582842514077,available
523973882,271.7030628215686,259.02903668292686,469.6875766686287,254.17191126985972,229.48681637352934,428.04276435967324,1.0,1.0,849,849,151.0486010746912,170.60721673128623,157.26474047367367,286.0214162900989,19.55861565659504,161.78539085716434,145.5803319222029,139.71455428104346,268.06614406049084,-16.205058934961443,170.60721673128626,157.26474047367367,286.0214162900989,145.5803319222029,139.71455428104346,268.06614406049084,849,3001.0,696.0,143.0,新屋敷周辺,101.09584609028238,108.59157934765682,1.5925648869210072,1.7459220480805566,available
523973883,542.3826092789777,541.1202831171256,686.4687634371562,288.1821895059198,286.5133292735298,428.8329283375051,1.0,1.0,943,943,397.3685597340788,332.7278021338096,341.51271873916886,432.8594721517677,-64.64075760026918,149.69376233315376,196.09830314281496,193.51225350306188,320.4423086809597,46.4045408096612,332.72780213380963,341.51271873916886,432.8594721517677,196.09830314281493,193.51225350306188,320.4423086809597,943,2454.0,698.0,72.0,中岡周辺,209.65480714516815,92.08388636310482,1.6301090735449077,1.469580230360493,available
523973884,315.37210473357055,307.31778136852824,460.268591075996,282.77682069171175,288.6827298346504,419.4201916660732,1.0,1.0,836,836,228.0094153788349,196.522306449812,192.46208095310976,301.83894019239114,-31.487108929022924,274.7295275283888,180.439609977537,177.1922729899674,281.73943147460216,-94.2899175508518,196.522306449812,192.46208095310976,301.83894019239114,180.439609977537,177.1922729899674,281.73943147460216,836,2500.0,630.0,51.0,鵠沼周辺,118.84979828375856,102.33721071417474,1.6047649268461568,1.5671549097613031,available
523973891,329.2367940843068,314.82344968873434,501.8176317571311,290.038844583641,294.96182924635707,417.975415696477,0.9950769062314166,0.9950769062314166,705,705,320.4171258768393,234.6750443572923,232.14340332590592,355.8235499833769,-85.74208151954704,215.5906334906029,174.9988341765855,170.32338278410856,266.1263001144307,-40.59179931401741,234.6750443572923,232.14340332590592,355.8235499833769,174.99883417658552,170.32338278410856,266.1263001144307,711,1503.0,528.0,69.0,片瀬山周辺,94.56174972701447,115.04001040705549,1.402947616292103,1.6573758673784789,partial
523973892,231.91942405900625,235.27953196726187,351.7049580573414,269.16816448083415,271.37684929687987,376.413287098383,1.0,1.0,377,377,289.2660012586291,158.94730431276471,161.8241931952298,247.72340180630908,-130.3186969458644,274.9550930467868,159.2374056007897,155.36378774392398,249.3074404568661,-115.71768744599706,158.9473043127647,161.8241931952298,247.72340180630908,159.23740560078974,155.36378774392398,249.3074404568661,377,1756.0,634.0,,片瀬山周辺,72.97211974624153,109.93075888004444,1.4590963027762485,1.6903576359165402,available
523973893,270.6083943962698,274.6253726640551,442.2303461657579,250.43064768225074,248.82533554583503,378.6444494156022,1.0,1.0,653,653,210.9434401542593,187.62884605948017,194.2885614489263,292.2894660866054,-23.314594094779125,241.28943344980016,134.34397068327328,137.76179788931523,210.88455065081436,-106.94546276652687,187.6288460594801,194.2885614489263,292.2894660866054,134.34397068327326,137.76179788931523,210.88455065081436,653,1749.0000000000002,530.0,88.0,岩屋不動入口周辺,82.9795483367896,116.08667699897745,1.4422536836925612,1.8641003865566927,available
523973894,248.23996668771923,252.4732502496883,343.875496769068,276.86067106344814,276.96227499586763,397.3710243391812,1.0,1.0,432,432,219.64677902650817,168.47976686413497,171.4173775765059,242.10366519025143,-51.1670121623732,303.92535411157314,181.91919199113389,180.7765806692759,285.06153389100865,-122.00616212043926,168.479766864135,171.4173775765059,242.10366519025143,181.9191919911339,180.7765806692759,285.06153389100865,432,1487.0,617.0,47.0,片瀬中学校前周辺,79.76019982358426,94.94147907231425,1.473411147867413,1.5218881968041138,available
523973951,356.4303700459795,376.683712525448,525.3397253247248,389.5144230455385,405.11236373225415,519.4285347594914,1.0,1.0,338,338,303.8934646377682,209.09227622433,207.80391172629555,325.89999393746643,-94.8011884134382,319.0938818930683,252.83234237442537,244.9403967076057,379.2646752123406,-66.26153951864296,209.09227622433005,207.80391172629555,325.89999393746643,252.83234237442537,244.9403967076057,379.2646752123406,338,3121.0,686.0,,辻堂団地周辺,147.3380938216495,136.6820806711131,1.704655841345254,1.5406036244710235,available
523973952,248.55791555707023,226.95629218018928,391.2516561301168,373.59931211808254,374.7224319729824,484.2815016737078,1.0,1.0,639,639,87.50938748203582,159.7460354011676,158.84748639872845,248.17464843973832,72.23664791913178,382.4617083485017,267.9927884223618,269.1859575580857,354.99406652249075,-114.46891992613983,159.74603540116755,158.84748639872845,248.17464843973832,267.99278842236174,269.1859575580857,354.99406652249075,639,3004.0,722.0,131.0,高砂周辺,88.81188015590263,105.60652369572074,1.5559567092408322,1.3940647967335704,available
523973953,588.0999666099212,593.3342347420992,647.6053762626506,391.8781712172677,413.7754394902819,591.327210540874,1.0,1.0,203,203,617.4262443269955,404.11462019650247,404.6597157618583,457.9868810101185,-213.31162413049304,377.4994676987105,251.21864084447563,261.4945989649948,407.6889388463551,-126.28082685423485,404.11462019650247,404.6597157618583,457.9868810101185,251.2186408444757,261.4945989649948,407.6889388463551,203,3531.0,761.0,,久根下公園前周辺,183.98534641341877,140.6595303727921,1.455280104253479,1.5599088105084986,available
523973954,299.3699270223842,277.94538690086324,474.2423204275102,252.79293150928495,243.69511498169874,372.1193430674931,1.0,1.0,1017,1017,50.62306447616259,192.82983664429415,182.68007801314903,306.8910806162476,142.20677216813158,108.53099207426884,157.90562730699082,154.7022007855033,250.78438806320835,49.37463523272199,192.8298366442942,182.68007801314903,306.8910806162476,157.90562730699082,154.7022007855033,250.78438806320835,1017,3277.0,730.0,244.0,久根下公園前周辺,106.54009037809007,94.88730420229413,1.5525083266788247,1.6009114799805064,available
523973961,190.97987943563396,191.15057382562793,280.3822367776035,274.6564817578245,269.08198130421545,407.3629414009895,1.0,1.0,726,726,13.549595849522932,135.1757537309846,131.00036815246304,207.4356811083269,121.62615788146168,171.18677457015664,136.294690413338,140.113286022534,204.57649229074437,-34.89208415681864,135.1757537309846,131.00036815246304,207.4356811083269,136.294690413338,140.113286022534,204.57649229074437,726,2390.0,561.0,260.0,浜見山周辺,55.80412570464935,138.3617913444865,1.4128264438288691,2.0151664083529566,available
523973962,375.171392160934,344.9163828297735,574.8084632033623,446.873101557449,450.56295010920854,610.8529170136213,1.0,1.0,961,961,352.6089468354142,281.4465881573777,264.7065589205486,452.7364242684473,-71.16235867803653,318.9188994880884,285.7766574746023,280.31086352638255,444.11711136573473,-33.142242013486054,281.44658815737773,264.7065589205486,452.7364242684473,285.7766574746024,280.31086352638255,444.11711136573473,961,2886.0,533.0,23.0,堂面周辺,93.7248040035563,161.0964440828467,1.3330109795154022,1.5637144947612236,available
523973963,239.14954380250884,215.27909101251805,431.9302962334636,349.9762353608732,345.9164713000908,532.6645576417737,1.0,1.0,950,950,175.84254251015486,178.5134899882468,158.68266511132316,320.6172437894799,2.670947478091932,324.9323346193835,232.07216674193995,232.74990677323729,352.6696104431389,-92.86016787744352,178.51348998824682,158.68266511132316,320.6172437894799,232.07216674193995,232.74990677323729,352.6696104431389,950,2591.0,637.0,59.0,南町周辺,60.636053814262056,117.90406861893325,1.339672110036358,1.5080491567523495,available
523973964,205.91136167945837,191.08802294663374,344.87566351914836,293.16546178492933,263.007477451403,456.1272978376268,1.0,1.0,782,782,17.04712585387923,125.90985239606272,112.04687443086468,213.2860315747261,108.86272654218352,50.29167333584006,165.27168138283565,153.934052482011,268.9324792855586,114.9800080469956,125.90985239606272,112.04687443086468,213.2860315747261,165.27168138283565,153.934052482011,268.9324792855586,782,2946.0,624.0,262.0,東町周辺,80.00150928339565,127.89378040209368,1.6353872056949321,1.7738396519718358,available
523973971,219.57152527466644,218.28139447642016,336.5301515409634,536.3600731110828,559.2798813631316,697.0252924273724,1.0,1.0,662,662,187.1351163942348,151.3541643862406,146.60521233009297,233.68997322179217,-35.78095200799416,416.6122530591354,345.1924321572645,357.24791311326914,467.5553284002506,-71.41982090187093,151.35416438624063,146.60521233009297,233.68997322179217,345.19243215726453,357.24791311326914,467.5553284002506,662,2243.0,478.0,50.0,藤原周辺,68.21736088842584,191.1676409538183,1.4507134717109071,1.5538002086520981,available
